An exquisite Mafia epic with outstanding performances...	Mexico	The Godfather is a huge piece of film entertaining, involving sentiment, nostalgia, filial affection, pride, integrity, loyalty, corruption, honor, betrayal and crime... Within weeks of its release, it was clearly a blockbuster, a cinematic phenomenon, an exquisite Mafia epic with outstanding performances... Coppola got everything right, creating a landmark in American cinema...His film acutely details the inner workings of the criminal families, and the ruthlessness of those in organized crime, but also examines their steadfast loyalty, love for blood relations, and code of ethics... Coppola and Puzo subtly weave a complex narrative with themes of hypocrisy, power, and corruption which stands as a pulsating reflection of our uncertain times... With his raspy voice, deliberate movements, and penetrating stare, Brando creates a personage that will be remembered for ever... The line I'm gonna make him an offer he can't refuse has reached legendary statues... Brando's Don Corleone is the moral center of the film: a tough, wise, feared old Sicilian who has risen to become an all powerful leader in an empire of Italian-American organized crime...While crime may be the first image that comes into one's mind in the film, violence plays a vital part in this complicated tale... Brando is the head of one of the five families who are said to control the Mafia in the area of New York... He is opposed to any involvement in drugs, and refuses to risk his political contacts and prestige for such putrefied money... He is behind the time but he understands that society is not alarmed by liquor, gambling, and even women... He is also a loving family man... His sons, relatives and friends are part of his operations... He despises displays of weakness... He understands the strength of power and his wordless sympathy for Michael when he is forced to assume the sovereignty. In the outdoor garden, father and son are affectionate to each other, but cannot express their emotions openly...The Corleones are a warm, close family and the motion picture (with l0 Oscar Nominations) shows the flavor of Italian-American home life... Don Corleone is an undisputed patriarch, and as played by Brando, he has almost the manner of a religious leader... His voice is quite and rasping, his chin stands as a symbol of his authority, and men kisses his hand as they ask for his favors... He is a charismatic leader and his eyes reflect his kind heart as his implacability...Pacino's gradual and subtle transformation is the heart of the film... From a gentle man to one of the most cunning, ruthless, and cold-blooded man ever to come on the screen, he has learned from his father never to talk in front of outsiders and always keep his own counsel... His commandment Never to take sides against the Family. The opening shot of The Godfather sets the tone of the film as Don Corleone and some of his family listen to an undertaker, Amerigo Bonasera (Salvatore Cirsitto), pleading for justice for the near-rape and brutal beating suffered by his daughter...Attending the wedding of his sister Connie to young bookmaker Carlo Rizzi, Michael, a highly decorated Marine captain from World War II, points out the other guests to Kate (Diane Keaton), his non-Italian girlfriend... In the same time Coppola introduces us to his large cast of characters:Sonny (James Caan), the rough, hot-headed impulsive kid who never really grew up; Fredo (John Cazale), the troubled, shy, weak young man who can't seem to do anything right; Tom (Robert Duvall), the right-hand man, the legal adviser and adopted son to the Godfather steady, reliable, always thinking, always controlled; Connie (Talia Shire), the battered wife and rebellious sister, who achieves and promotes the movie's most horrific scene; Johnny Fontane (Al Martine), the idol star whose tears set up the shocking moment when a movie big shot named Jack Woltz (John Marley) finds himself in an horrifying pool of blood; Luca Brasi (Lenny Montana), the giant criminal thug, one of Corleone's most trusted enforcers; Tessio (Abbe Vigoda), the fearsome tall enforcer who implies the possibility of violent revenge guaranteeing Michael's safety; and Clemenza (Richard Castellano), the other faithful enforcer...With a beautiful score by Nino Rota immensely memorable, Coppola's motion picture remains a triumph, nearly perfect in its execution, composition, and impact...	10
An Epic, Masterful Look into the Underground World	United States	The Godfather simply put, is one of the greatest films of all time. The script is thee best Ive ever read. The direction is flawless. The acting may very well have the best ensemble cast in any movie Ive ever seen or will ever see. Its also one of the most precise and intricate films Ive ever come across as writer, Mario Puzo brings out some of the most hidden and guarded secrets of the underground world ever captured on film. Watching The Godfather, is like watching cinematic art. Francis Ford Coppolas direction is what brings this film, thats so ambitious and so grand, down to earth with precision direction as he handles each and every scene with such care. The film starts with a black screen and an opening monologue from an undertaker. As the man starts talking about honor, family, respect, and justice we are pulled right in on his luminous eyes as he stands in near darkness. He begs for justice since the American system has failed him. He goes to Don Corleone (Marlon Brando) for justice. Don Vito is the man of power. Hes the one who pulls all the strings and watches his puppets dance from behind the stage and out of sight; untouchable, or so we think. Some of the greatest moments in the film- and very intentional to show the distinguishable difference between Michael and Vito- are of Vito crying over his son, Sonnys (James Caan), death. When Michael learns of the news, he has little reaction. Two of the most emotionally powerful scenes in the film are from the cause of a loved one that has died long before he should have, and they come from Brando. As Vito stands over the body of his son he nearly breaks down. There is clash of feelings between the two men that are never conflicting, but compared. The film opens during the wedding of Don Vito daughter, Connie (Talia Shire), and we see just how strong the bond of family really is. You have the family dancing with each other, drinking, laughing, and sitting next to each other to show how close they are, then we see some of the outsiders such as the Barzini family, and surprisingly Michael (Al Pacino) along with his girlfriend Kay (Diane Keaton) on the outskirts without much interaction. Michael seems almost out of place as if he is the adopted son and Tom Hagen (Robert Duvall) is more apart of the family than he is. His opening words are to Kay, and they include, Thats my family, Kay. Thats not me. We get the feeling that Michaels nearly ashamed of the stigma that goes along with his last name: This is what makes Al Pacino role- significantly- the hardest performance in the entire film to portray. Hes the one doing all the heavy lifting as he has to go from outsider and completely against the familys actions and businesses to, by films end, head of the family. Brando has the teary eyed moments that actors live for, but Michael is too cold for that. Never for a second as he gradually comes to power do we think this turn is ridiculous or laughable, and in lesser hands it very easily could have been. The final act of the film is loaded with plot points as decisions are made left and right as the film becomes visually and emotionally captivating. As the film draws to an end, Michael has gained half of the power of the family and makes most of the decisions. Hes treated, not with respect, but as an outsider, too high ranking for his experience. The Corleone family is on the brink of disaster and losing everything, yet we never get that feeling. We see the two leaders confidence and we keep our confidence in them, even if the other family members doubt their decisions. Michael goes to Las Vegas and makes Moe Greene an offer he cant refuse. Then he refuses. This is Pacino shinning moment in the film. Theres no screaming or the hoopla that goes along with his name. After he treats Moe Greene like utter garbage, Fredo (John Cazale) gets upset and starts barking at him. Coppola is perfectly on his game here, too, as we watch from Fredos height, looking down on Michael who sits in a chair as he coldly looks up with his radiating eyes, that have so much going on behind them, and simply says, Fredo, dont ever take sides with anyone against family again. Ever.Thats some serious foreshadowing for the second film, and only after watching the second film can you go back and appreciate what Pacino and Coppola pulled off in this scene; Cazale too. We have no idea how serious Michael is. These are some of the stepping stones that make Michaels change believable. Hes not quite his father- Vito has a soft spot for his children (admittedly so)- as hes capable of turning on anyone and using the line, Its strictly business when it comes to family issues. Michaels sister, Connie, calls him a cold hearted bastard at the end of the film. Its hard to find better superlatives than that, yet we still love him. The interesting thing about Pacino performance is that he doesnt sugarcoat it. He doesnt try to make the audience love him. He plays the character as the character should be played. Thats the sign of great writing; great acting; and great directing since we could have very easily seen someone try to make him likable. This crew just presents the character with all his flaws and lets us decide if we love him or hate him. Its films like The Godfather, that made me wish I had amnesia, so I could feel the same heart pounding moments over and over again.	10
A film of great power and a milestone in the history of the cinema	Tunbridge Wells, England	Before 'The Godfather' came out in 1972, the gangster genre, chiefly associated with Jimmy Cagney and the film noir style of the forties and fifties, had been in something of a decline. It was, therefore, a brave move for Francis Ford Coppola to attempt a three-hour epic based upon the family life of a Mafia don. The film opens in the immediate post-war period with the wedding of the daughter of Don Vito Corleone. Scenes of the wedding are intercut with scenes showing Don Vito himself in his study, granting favours and dispensing a crude form of justice as though he were an absolute monarch. We soon learn, however, that times are changing, even in the world of organised crime. Don Vito's empire has been based upon gambling, illicit liquor sales and prostitution. Other Mafia families, however, are eager for the profits to be made from drugs, and Corleone receives a proposal from a drug dealer named Sollozzo that the Corleone clan should join him in exploiting the narcotics market. Corleone refuses, ostensibly for business reasons, but it is made clear that his real objections to narcotics derive from his personal code of honour. Sollozzo, offended, orders an attempt to be made on Corleone's life. This fails, but Corleone is left seriously injured.The focus now shifts to the younger generation. Don Vito has three sons, Santino ('Sonny'), Fredo and Michael, and an adopted son, Tom Hagen. These four have contrasting characters. Sonny is hot-headed and impetuous, Fredo weak, Tom cautious and moderate. Michael, the youngest, loves his family, but initially wants to play no part in their criminal enterprises. Recently returned from the war, his ambitions are to qualify as a lawyer and to settle down in a respectable life with his Anglo-Saxon wife-to-be, Kay. The attempt on his father's life, however, persuades Michael that his first loyalty is to the family, and he agrees to be part of a revenge attack on Sollozzo and Captain McCluskey the corrupt policeman who is on his payroll. There follows a brutal cycle of revenge, as each killing is avenged by another murder. The film's emphasis on family ties, honour and vengeance recall the revengers' tragedies of the Shakespearean and Jacobean theatre. Coppola does seem to be aiming for a Shakespearean grandeur. Don Vito, the ageing monarch whose powers slip away is reminiscent of King Lear, Michael, a good man corrupted by power, of Macbeth (a comparison which will become even more apt in the later episodes of the trilogy). There is also something of Hamlet in Michael and Sonny's resolve to avenge their father. Such an ambitious film requires acting of a very high order if it is to seem credible, but Coppola was able to draw upon some of the best performances of the seventies. To my mind, this was Marlon Brando's last great role (I have never cared much for 'Apocalypse Now' and loathed 'Last Tango in Paris'), but it was one that he made the most of. His Don Vito is both terrifying and pitiable, part dictator and part lonely old man. His rasping voice (the result of an earlier bullet wound in the throat) conveys both menace and physical weakness. Don Vito may be a bad man, but he is also in a way a magnificent one, and his passing marks the end of an era. If the film was notable for the last of the great Brando, it also saw the birth of a new star. Except perhaps for 'The Godfather Part II', I have never seen Al Pacino give a better performance than he did here, as he portrayed Michael's passage from a 'civilian' (as his brother calls him) to a warlord, from an innocent young idealist to a ruthless killer. Given the length of time that Pacino is on screen, I am surprised that he was only nominated for Best Supporting Actor rather than Best Actor. It would be interesting to speculate who might have won if he and Brando had been in competition for the award. I am even more surprised that Pacino did not win as Best Supporting Actor; Joel Grey's role in 'Cabaret' (which did win) is more showy and a technical tour de force, but it lacks the emotional depth of Pacino's performance. I also greatly admired James Caan's role as the hot-headed Sonny. This is not a perfect film; it has flaws, both artistic and ethical. Artistically, there are places where it tends to drag, particularly after the killings of Sollozzo and McCluskey, and even more so after the killing of Sonny, although it recovers at the ending, which is a highly effective piece of cinema. Ethically, I felt that the film tended to take the characters' world view too much at face value. Don Vito may be a dictator, but he is in his own eyes a benevolent dictator, a man of honour who lives by his own moral code. As others such as Roger Ebert have pointed out, this is a film which views a closed society from the inside; the only outsider is Kay, and her role is a relatively minor one. As a result, we do not get to see the damage that organised crime does to the fabric of society, and the Mafia's own view of itself is never openly challenged. That is not to say, however, that the film is totally amoral. We do see that an ethos of taking revenge can spiral out of control and lead to unforeseen consequences, to the innocent as well as the guilty. This is particularly true of the scenes where Michael takes refuge in Sicily after killing Sollozzo. The dead man's associates track him down, and a bomb meant for him instead kills his innocent young Italian wife Apollonia. Although there may be no overt condemnation of the moral position of the Mafia, there is implied criticism of its bloodier deeds. All the characters, whatever the crimes of which they may be guilty, are careful to pay lip-service to the Catholic Church and its rituals. Throughout the film (indeed, throughout the trilogy as a whole) the traditional ceremonies of the Church form a backdrop to various criminal activities. ('The Godfather' begins with a wedding and ends with a baptism). It seemed to me that Coppola was using these scenes to make an ironic contrast between the values of organised crime and those of Christianity, especially at the end of the film. Michael, already a 'godfather' in the metaphorical sense of a Mafia boss, becomes one in the literal sense of a baptismal sponsor. Shots of him taking vows on behalf of his godchild to reject the works of the devil are intercut with shots of his enemies being gunned down on his orders.Despite my reservations about this film, and although I personally would not have ranked it as my all-time favourite, there can be no denying that it is a film of great power and a milestone in the history of the cinema. 8/10	8
An Iconic Film	Queens, New York	Tell me a movie that is more famous than this. Tell me a movie that has had more parodies spinned off its storyline than this. Tell me one movie that has been as quoted as a much as this. The answer is you cant. No movie has had as much of an impact as The Godfather has had ever since it was released.The acting was simply amazing, what else could you say. What could be more appealing to people(even today) than watching actors like Al Pacino, Marlon Brando, James Caan, Diane Keaton, Talia Shire and Robert Duvall. This is like heaven for someone who is a fan of movies. With this movie Brando was able to bring himself back into the limelight. His performance as the godfather alone is iconic. His character has been recreated so much in films that it has almost if it has not already become a clich&eacute;. His performance though was not a clich&eacute;. His performance was subtle and breathtaking. It was so genuine and realistic that it was not just probably but definitely more genuine than Marlon Brando himself. Al Pacino was perfect for this film as well. What a way to start up your career. His character was all about depth and he displayed it perfectly. He was able to display his own inner-battles in his mind as well as the battles he had with his family, friends and enemies. His character was more of a psychological character study than anything else to me. Robert Duvall to me was the glue to the movie. He added a different perspective to everything in just that he was not Italian yet having the respect of the mafia. His character is a man of high authority within the Corleone family who was listened to and insightful;. This was simply perfect giving the film great balance throughout. The rest of the cast was just icing on the cake.The writing was phenomenal and breathtaking. As mentioned before there has been no movie quoted more than this. It is not even the quotes though that makes the writing in here so perfect. It is the symbolism and meaning that went into every scene. There are countless symbols, messages and lines in here that are so memorable yet it is as realistic as a movie could get.The directing by Coppola was perfect as well. Not many movies can be 3 hours and yet maintain a good level of interest from the audience like The Godfather. Coppola deserves credit for this. The symbolism and messages that went into every scene also has to do with the directing not just the writing. The movie is so well edited and strung together that the only word that could come to my mind is perfection.The cinematography and music were perfect. The score of this movie is one of the most memorable ever. If you were to hear it you could identify it right away. The cinematography was what actually really drove this movie. The Godfather seems to have this mystique to it, it gives you the feeling you are watching something truly remarkable.The horses head, the scene of Brando running with his groceries, the coffee shop scene, Ill give him an offer he cant refuse and countless other scenes and quotes from this movie have become a part of our culture. These scenes and lines have been recycled over and over again in comedies, commercials, etc. that it is impossible to avoid the greatness of The Godfather. The Godfather is like a disease once you see it you fall in love with it. I dont know if it is the greatest movie ever but it is definitely the most iconic film ever made.	10
One Can See Why Its So Highly-Rated	United States	Some people have called this one of the best movies of all time. I can see why they say that, although I wouldnt quite rate it that high. It does feature an interesting storyline, great acting and magnificent photography so I am not going to argue with those who place in so high, because its understandable. It also has a memorable score.One needs to see this on a nice widescreen DVD because its so beautifully photographed with tons of greens, grays and browns that are just beautiful. It makes me want to visit Italy. The only reason I personally didnt rate it as high as others was I didnt like any of the characters, and especially the hot-headed James Caan. When he got riddled with bullets and was done with, a la Bonnie & Clyde, that was fine with me!There isnt as much violence as people might think, if theyve never seen this movie. To some, this film might be too slow, in fact. However, when the violence or something dramatic occurs it is intense and can be very brutal. Who can ever forget a guy waking up with a dead, bloody horse in his bed?!! Like a good film noir, there is a lot of tension running throughout the Godfather films. Everybody is after somebody it seems and you never know whom to trust. Thats part of the downsides of living a criminal life: constant paranoia. All this is put together nicely as we become close observers of the Corleone family, its family ties and its business.Marlon Brando, Al Pacino, Robert Duvall, Caan, Robert DeNiro (later in the saga), Talia Shire, Diane Keaton, Sterling Hayden, Richard Conte, John Cazale, Richard Castellano, on and on - quite a cast and quite a movie. I enjoyed both sequels, too.I am also fortunate to own The Godfather Epic on tape, which must be some sort of collectors item by now. It is three two-hour tapes in which Godfather I and II are sliced together and the story is presented in chronological order, instead of with all the flashbacks. Its well-done and I would have printed a review on that version, but I dont see it listed on IMDb.	9
Great look at a family based around crime	United Kingdom	Michael Corleone returns home from the war for his sister's wedding. However his return coincides with the beginnings of a war between the main families sparked by the marketing of drugs.  Michael's involvement in the family business increases when his father is the victim of an assassination attempt and Michael wants to kill the two men responsible before going to Italy for a year to lay low.  When Michael's brother Sonny is murdered, Michael returns home to take control of the family and clear up the war.The most famous and the best film about organised crime is also one of the best films ever made.  The plot is at once straightforward and complex, it deals with things on many levels from the action to the theme of family. The basic story is gripping and sprawling at the same time.  It creates many memorable scenes and lines that have become part of the general knowledge that we all share  that's why it's referred to in everything from Sopranos down to The Simpsons.Every shot is perfectly framed and has a great sense of period throughout. From the opening speech with it's memorable lines and camera focus down to the final shot and all it implies, it is full throughout.  The action is a pleasure to watch and the lines are so much more classy than more recent attempts at gangster films.Pacino is great  he not only changes before our eyes over the 3 hours but he manages it into the next film too.  Brando is always a risk on any film, and when he started mumbling and filling his cheeks with cotton wool, Coppola must have worried about what was happening, but he delivers a performance that is so good that almost everyone has impersonated him at some time.  The main cast is full of good performances from actors from all stages.  Up and comers such as Duvall, Caan, Keaton etc are as good as more ageing icons such as Richard Conte, Sterling Haydn, Castellano etc.In every area the film oozes class and professionalism.  The look at family life is excellent and the only downside is that it can't help but glamorise organised crime  people may be killed but it still looks and sounds cool. But then, if we're going to start criticising films because they glamorise violence or destruction then The Godfather comes along way down the hit list  long after countless hundreds of action movies and summer blockbusters.Overall this film will always be a classic, your Harry Potters, Star Wars, Lord of the Rings etc will come and go based on how well hyped they are  but Godfather has been on most people's top 5 list for decades and will to continue to be for many more.  Now that's respect.	8
A Potpourri of Vestiges Review: A cinematic magnum opus	India	The Godfather is an extravaganza, nigh flawless, a cinematic magnum opus, ubiquitously acclaimed for its brilliance and for being in a league of its own. The Godfather doesnt depict poetic justice but rather portrays the triumph of perspicacious potency over abject vulnerability. The Godfather is known, not for its cogency but for its eloquence. The movie being star-studded is decorated with a plethora of supernal performances and it wont be a hyperbole that almost every actor gave an Oscar worthy performance. Marlon Brando is exceptionally brilliant in his sterling portrayal of Vito Corleone and so is Al Pacino in his remarkable portrayal of Michael Corleone. The grandeur of Don Vito Corleone ironically lies in his austerity and inexorable equanimity.The grandiosity of the movie is such, that even the biggest complement made about it may sound like a picayune remark. The Godfather may most aptly be described as an obituary of humanity, a requiem of mankind, owing to the pervasive violence and the brutality that it portrays in an utmost sanguinary fashion. In a nutshell, the movie has transcended all the limits of mortality only to achieve apotheosis.http://www.apotpourriofvestiges.com/	10
Count Me In The Minority	Niagara Region, Ontario, Canada	First I have to say that it is very difficult to watch this movie for the first time (which I just did) and approach it with an open mind. The glowing reviews it gets everywhere (many of course calling it the best movie ever made) gives one extremely high expectations and the possibility of being easily disappointed. The many parodies of the movie also give it a cult status that makes one think one knows the story even if one has never seen it.I thought The Godfather was a good movie, but nothing more than that really. I personally wouldn't call it the greatest movie ever made; not even one of the greatest. It was good, worth watching once and I'm glad I've finally seen it, but nothing more.The portrayal of mob life in the post-war era seemed realistic enough, and the appropriate atmosphere was set. The opening scenes (revolving around Don Corleone's daughter's wedding) gave me mixed feelings. I thought the whole thing went on too long, but it did demonstrate that Corleone's business never ended - he was constantly meeting with various people looking for favours rather than being front and centre at the wedding. Brando, of course, won (and refused to accept) the Oscar for Best Actor for his portrayal of Corleone, but I wasn't actually taken with his performance. First, I really didn't think of him as the Lead Actor. Al Pacino (as Corleone's son Mike) was, I thought, far more important to the story and far more interesting to watch. Brando had - to me - an almost cartoonish aura around him. Over-rated in my view. But Pacino was excellent, and the character of Mike the most interesting in the movie, as he evolves from the returned war hero who wants nothing to do with the family business to the eventual Don.It's not that I thought this was a bad movie. It was quite watchable and for the most part very interesting. I just think I've seen better.6/10	6
Slightly overrated	Twin Cities	One thing that's a bit annoying when seeing `The Godfather' is the sense that, as a viewer, you feel you are required to bow down before this film and worship it as movie perfection, or else reveal yourself to be a person of no taste. Well, I can definitely acknowledge that this is a very good movie, but not necessarily great, nor is it on my personal favorites list.For starters, while this definitely gives you some great characters and atmosphere, there's really nothing in this movie that you couldn't get from reading the book. In fact, the strength of this film comes from the way the director and actors faithfully bring the novel to life.What's best? No question - the acting. Judged on that scale alone, it gets a 10. I cannot disagree with those who state that this combines the best acting performances in American film history. The directing and scriptwriting are also very good, worthy of at least a 9.What's not so good? The pacing. As others have noted, this film can be boring at times. Most notably, at least for me, was the time spent showing Mike in Sicily after he shot the cop and the Turk. Other than getting married, it doesn't really show him doing much of anything, nor does it really contribute much to the story. In contrast, the book made this particular sub-plot far more interesting and relevant.And that, at heart, is my problem. I've seen the movie and I've read the book. And I far more enjoyed the latter. The book gives all sorts of details the movie skips. For example, in the film, Al Neri is just a guy dressed up as a cop who performs as one of Mike's hit men. In the book, we learn how he went from being a good cop with a bad temper to taking over the role once held by Luca Brasi (another character who is developed far more fully in the book).So there you have it. On the one hand, you have to intellectually acknowledge the great talent displayed in the making of this film, but on the other, I must admit it just isn't very satisfying emotionally. These characters seem cold and distant, and I never really cared much for any of them. In that respect, I much more preferred Goodfellas. The acting wasn't as good, but the characters were far more engaging and the pacing much more lively. In short, `The Godfather' is sort of like a great, but somber, piece of music, something you can admire but not dance to.8/10	8
The Greatest Film of All Time !  Period.	United States	This film contains all the elements of a genuine masterpiece. Its attention to detail, history, and tradition. An absolutely wonderful screenplay. Its comparative closeness to the novel and a storyline which became the template for future stories in this genre. As for the performances: there is not one single character flaw in this entire cast. What continues to amaze me about this film more than any other is the fact that not only were the correct actors and actresses chosen for the roles but that they were each chosen at the perfect point in their respective careers. Throughout this film, there is not one actor nor actress who seems too old or young for the part. Nor does anyone (including an extremely strong Diane Keaton) seem out of place or unconvincing. The plot and storyline could not have been better and this is one film that no matter how many times youve seen it, it still continues to amaze, entertain, and (in some ways) inform. Like some of the classics which preceded it, it holds up very well over time and will probably continue to do so. I currently own on VHS The Godfather Saga (the first 2 movies woven together in chronological order) which is absolutely amazing. It begins with the birth of Vito and ends with the eventual rise of Michael. Although Francis Ford Coppola does not like this version of his epic, I sure wish he would release it on DVD.	10
Make More Something Like this...	Latvia	The Godfather is as good as everyone says it is. It a near flawless film that achieves so much with so little. What it has is a fantastic script, amazing cast and a director with a vision. No fancy tricks, gimmicks, 3D or any other crap. The Godfather is template on which films should be made but ,sadly, they dont do it. Just like Jackie Brown, Infernal Affairs, Il Mare, Daisy, Heat, Network, Glory, Dog Day Afternoon, The Bridge on the River Kwai, Manhunter, My Sassy Girl and so on, The Godfather takes its time to develop its characters, allows you to enjoy the performances with slow and steady direction and makes a great use of atmosphere. I love films that allow us to sit down and enjoy a story with very strong characters. Ill take The Godfather over Avengers, Dark Knights, Pulp Fictions any day.Its nearly impossible to name all the great things that are in Godfather. The cast is terrific with some our greatest actors of all time: Al Pacino, Marlon Brando, John Cazale, James Caan, Sterling Hayden, Talia Shire, Robert Duvall and so on. The direction by Francis Ford Coppola s fantastic and his co-written script with Mario Puzo is flawless. And I can keep naming positives all day...There really isnt much to be said about The Godfather, but Im very sad that there isnt a lot of films that are like it, especially in Hollywood. I dont mean gangster films but films that are slow moving, with strong characters, engaging story and beautiful visuals. South Korea, Japan, China, Hong Kong and Europe are the only places to look for those nowadays... The Godfather is a film for an adult. Its made for people that can appreciate a great storytelling and all the craftsmanship put into it. I dont see it as a gangster movie but as a complex family drama. Godfather should be seen by anyone who considers himself a fan of film and film making.	10
Best movie ever	Romania	I love this movie. Its the greatest movie I ever seen in my life. Every time I watch it I see something new. It has drama, action and even comedy. The story is great. It centers around the most powerful New York mafia run by The Godfather. It teaches you about family and betrayal, about life in general. All that Michael does is for his family. He even sacrifices his relationship with his girlfriend to protect his family. The movie is amazingly shot, giving it amazing light. The characters are bigger than life and played by some of the greatest actors to ever live. The soundtrack is very good. All in all is must see.	10
Timeless classic...!!!!!	None	Contains no spoiler..!!.Firstly i must say what mind blowing performance by Al Pacino and Marlon Brando.Even after 40 years this movie doesnt get old .Based on novel by Mario Puzos,Francis has done beautiful job portraying greatest mob drama of all time. Francis ford Coppolas The Godfather is regarded as greatest movie of all time.And when i saw it i understood why.Everything has been meticulously put together to create an entertaining.captivating. and phenomenal masterpiece!!!!.JUST BUY THE MOVIE AND WATCH IT ...!!!	10
The Pioneer of All Filmmaking	Leesburg, Florida	The Godfather is one of the most iconic films in cinema history. There are three points in the film that made it stand alone: direction, acting, and writing. The direction of this film was great! Frances Fran Coppela really knows how to make a great film. Like Steven Spilberg, Peter Jackson, James Cameron, and so many others, he as list himself as one of the most greatest directors in Hollywood. Hes my role model. The acting was terrible, just kidding! :) The Acting was amazing. Marlon Brando carries the anchor of this movie, but Al Pacino holds it carefully. The cast of this movie was a good example of cast chemistry. Great Cast! The Writing was awesome. Coppela knows what he is doing when he is writing a script to a major blockbuster hit. Thats why hes my role model. The Godfather is one my favorite films of all time. I would recommend you see this movie. Its awesome.	10
mafia	Turkey	God Father came to the best mafia movie history owes the beauty of the depth of the event although not touching the films screenwriter. Generally greater than all of the family prominent in Mafia movies keep the subject here treated as.  But if the head is feeling lonely (in every sense) family and professional life is no longer the way it was put right.  God Father 1 and 2 family integrity while maintaining almost 3 arises where I also ended up in the film.  There is also something that should not be forgotten alone; When thick to go through every stage of life between the stay should be limits to what the best deals are to be considered.	10
The Finest American Cinema Has To Offer	Kentucky, United States	It has been said so many times that it seems clich, but I wil continue to say it. The Godfather is one of he greatest movies ever made. Words cannot express how well the film combines all the elements a film needs, to be good. The acting is top notch, the cinematography is beautiful, the filming locations and sets are perfect, the sound is great, the music is excellent... I could talk about how great this movie is for hours. Francis Ford Coppola has a clear vision for this movie, and is expertly brought to life.The beginning of the film starts out at the wedding of Don Vito Corleones daughter, Connie. At the wedding reception we are introduced to the many of the members of the Corleone crime family, however not all of them are part of the family business. At the wedding, Vitos youngest son, Michael, tells his then girlfriend, Kay, that he was not like his family. Throughout the rest of the film, we see Michael Corleone transform into the very thing he claims he hates. Its an excellent example of how character growth should be done.From the intriguing beginning where we find Vito Corleone being asked for favors, to the climatic ending where Michael finishes his transformation, The Godfather is a landmark film in American cinema.	10
Great movies are not born great, they are made great.	Kolkata, India	I have rated over a 100 movies in IMDb and none of them could get a 10/10 score, but this. I think that perfect score was waiting for me to watch this movie. This movie that has set a benchmark for me to rate other movies, Is it The Godfather level good or not ?.This movie for me is an epitome of perfection, it scores a perfect score in almost all the departments, be it direction, acting, music, screenplay, character development, cinematography etc. I just couldnt find a fault with it (and mind you I tried really hard).With a blazing canon of actors which include Marlon Brando, Al Pacino, James Caan, Robert Duvall this film pierces right through you and makes a place for itself. Even days after you watch this movie you will find yourself, in your own private moments, speaking out those wonderful lines, trying to copy Vito Corleone or shape your voice like Michael Corleone. In its own mysterious ways the movie will sure remain with you.It leaves you wanting more, not because there are questions that remain unanswered, but because this film feels so good that you never want to leave it, leave the streets of New York or the Godfathers mansion. All in all Francis Ford Coppola has done a remarkable job that, in the least, deserves a standing ovation and an unanimous cheer of Bravo!. This movie leaves you with an aftertaste of knowing that you have cherished watching an excellent movie.	10
A elegiac and well organize American Crime drama, that hits home with what it means to die for your family.	United States	Its a bit difficult to find a part, a moment, within the film that doesnt showcase great acting, story-telling, and a heart to what it means to have honor and pride. A well deserved film. Brandos brilliance is showcased within The Godfather. Al Pacino is a the seed that is placed within the story, who continually grows throughout by the light of his father. Although, some seeds are worth pulling. The undertone of the story is the concept of corruption and the fall of an empire, and a start to a new one. Fracis Ford Coppolas masterpiece, an everlasting mark on American Cinema. Definitely a piece of history, and youre along for the ride, and experiencing the visceral feeling of that era.	10
Review	None	The few perfect films to ever been released are so perfect in every aspect that each scene almost feels like a masterpiece on its own. In the case of Coppolas revolutionary The Godfather, this statement holds especially true. Phenomenal and sheer brilliance in every aspect that cannot be matched by modern cinema, Coppolas The Godfather is cinematic perfection in every aspect of filmmaking. From performances delivered by an astounding ensemble cast, to Nina Rotas breathtakingly soaring and epic musical score to Coppolas very direction, The Godfather should essentially be viewed as a three hour masterclass on filmmaking for any aspiring filmmakers. So perfect in every aspect and so free of flaws, no film since its time has matched even half the brilliance of The Godfather.	10
Masterpiece	Spain	Its hard to find a moment in the film that isnt great. The Godfather lives up to the term masterpiece. A defining film in the history of cinema, The Godfather introduced a legendary filmmaker and several acting greats in the telling of an Italian American dynasty undone by the tragic circumstances of their criminal exploits. The Godfather is highly regarded as the greatest American movie of all-time. No other movie has garnered such praise as this movie has. Undoubtedly, everything has been meticulously put together to create an entertaining, captivating, and phenomenal masterpiece. Starring the best actor of all times (this movie can prove it), Marlon Brando, the rebellious prodigy, who electrified a generation and forever transformed the art of screen acting.You cant miss this movie.	10
