Everybody knows this is the Best Bollywood film ever made	London	Everybody knows this is the Best Bollywood film ever made. I am surprised that this films rating in IMDb is not 10 /10 that it deserves. If you ask any Bollywood genius about this movie, they will tell you its the Best film of all time. Its no. 1 in the top 100 Best Bollywood Movies Stardust magazine. This movie had all the elements to make a great movie. Great Acting, Great Dialouges, Great music, Violence, comedy, Romance, Emotions and Relationships (Friendship). It stars Bollywoods Greatest ever actor Amitabh Bchchan in a Powerhouse performance. Dharmendra in his Best film that Ive seen. Hema Malini is fantastic as the in famous fast talking Basanti. Jaya Bachchan is superb as the quiet widow. Amjad Khan steals the show as the legendary famous Villain Gabbar Singh. The other cast have done a decent job. This is the Greates Film Bollywood have released. Fullstop. 
Tumhara naam kya hai Basanti.	None	This is the greatest Indian movie ever made. Each dialogue, each scene, each song, each character is immortal. I have seen this movie at least 10 times and it does not fail to evoke deep emotions every time. From the very first train sequence, Gabbar Singh's entry, a father's plight after discovering his son's dead body and the final clash between good and evil, this movie is masterful story telling. Although Zanjeer created the angry young man image for Amitabh, this movie surely set him on the path to super stardom. This movie was so good that even Ramesh Sippy, the direcor, has since not been able to create a movie to match this one. 
one of the greatest movies ever made	Pennsylvania, US	this was, is and will be the epitome of movies made in Hindi. the total package was as complete as any movie can come in. soundtrack by R.D.Burman is one of the finest ever made in any cinema. the movie is based on the life of a police officer whose family is brutally murdered by a dacoit whom he had captures early in his career.wounded in the fight , he hires two small-time crooks to help him get his revenge.the cinematography, direction, sets, location, and above all the extraordinary performances by each and every actor in the movie makes it a visual and mental treat. a tight storyline, with just the right flow in the script. whew!!! the more i say the less it sounds. see it to believe it. 
western curry	Belgium	Thakur Baldev Singh (Sanjeev Kumar), once a senior police officer, hires two small-time crooks, Veeru (Dharmendra) and Jaidev (Amitabh Bachchan) to bring the dreaded dacoit Gabbar Singh (Amjad Khan) to him alive. Gabbar had been caught by the Thakur and sent to jail. He escaped soon after and had gunned down the Thakur's entire family barring the youngest daughter-in-law, Radha, who was away at the temple. In a violent rage, the Thakur rode unarmed to the ravines where Gabbar Singh reigned to confront him. Thinking humiliation a better revenge than death, the bandit hacked off the Thakur's arms. In the village, Veeru falls in love with the garrulous but winsome Basanti (Hema Malini), while the more serious Jaidev feels drawn to Radha. When Veeru goes late to a tryst with Basanti, he discovers she has been kidnapped by Gabbar's men. Walking into a trap, he is saved by Jaidev, who gives him cover to get Basanti away. Fatally wounded, Jaidev pretends he is mildly hurt, and sends Veeru away with Basanti. He manages to blow up a bridge and kill most of the bandits before he dies. Veeru comes back and corners Gabbar in the ravines, and is about to kill him when the Thakur arrives on the scene. He insists on fighting Gabbar alone, and hits out at Gabbar with his hobnailed shoes. Gabbar's life is saved only when the police arrive and remind the Thakur that he cannot take the law in his own hands. Veeru decides to leave Ramgarh, but in the empty compartment of the train he finds Basanti waiting for him.The Film Sholay became a legend, and by far the most successful film of its time, which ran for five consecutive years in a theater in Bombay. Often described as India's best known curry western, Sholay was 'patterned' on American spaghetti westerns but the addition of romance, comedy, and songs gave it the ambiance that one expects of a Hindi film. 
Movie well made	United States	This movie needs no introduction. This stands as the largest all-time grosser of Bollywood. Considering the fact that in that same year 1975 , there were several other movies that became hits later on and this movie faced a lot of competition from these movies. This is a multi-starrer, a trend in those days.Many dialogs in this movie became very popular in every home in India and this movie itself became a household word. Every major star in this movie has done an excellent job. The direction is very good , the photography flawless. The background music score is very apt, though it resembles the spaghetti western score.But in my opinion this movie only deserves 7 stars for the mere fact that this movie is a plagiarized though Indianized version of The Kurosawas Japanese classic  The Seven Samurai. The above is a well known fact but what is little known is the trivia that this movie also borrowed a lot of its powerful ingredients from the Gary Coopers classic High Noon. Another tit bit is that the movie Mera Gaon Mera Desh that was released a few years before was another inspiration for this movie Sholay. Though the movie Mera Gaon Mera Desh has taken after High Noon to a greater degree. Also, many scenes in this movie are influenced by the spaghetti western style of movie making.But all said and done a great movie and as they say it in Hindi Paisa Vasool.. certainly worth watching at least once. 
One of the truly great films ever made	London	 I have yet to come across anyone who has disliked this film; even people I know who dislike Indian films admit that Sholay is a truly great film. The reason is quite simple....the genres covered are universal, and the acting and direction is quite phenomenal. The characters are so brilliantly portrayed that one can sense their emotions within oneself. It has long been argued about who is the best actor in the film. Well for me, it is impossible to tell. Amjad Khan plays Gabbar Singh magnificently, but then again you have Amitabh as Jai, Dharmendra as Veeru, Hema Malini as Basanti and Sanjeev Kumar as Thakur Baldev Singh, all of who put in immaculate performances. How can one choose between them? To 'put the icing on the cake', Sholay also contains two of the greatest songs in Bollywood history(yeh dostee and jub koyee haseena root jaatee hai). When I first watched this film as a child, I was almost crying at the end. Even now when I watch it I find myself getting emotional. Yet there are parts in this film that make you laugh hysterically. So no matter what kind of films you like, this is definitely one to watch....it really is one of the truly great films ever made.  
Apex Success of the Silver Screen	None	Absolutely phenomenal success. Nearly 70% of Indian population has seen the movie at least once. If were to count people having seen more than once, number of hours watched of this movie crosses 14 billion hours!! Currency converted value, it has garnered nearly 150 million USD, plus equal amount is black market. All needed now is to have superb sound in 3D Surround, and this movie will fetch another 500 million USD, as Bollywood is getting much needed exposure to global consumers. I am very sure this movie will remain most watched movie in the cinema world for ever, as its charm has not vanished, at least in South Asian viewers. 
A Great Movie	United States	One thing that strikes most about this movie is the characterization. Millions of people still remember the characters in this movie. The plot is inspired from Seven Samurai but it is adapted well to the Indian backdrop. This movie was made at a time when bandits were not an extinct species. The plot is simple, Thakur (Sanjeev Kumar) is a cop who arrests a notorious bandit Gabbar Singh (Amjad Khan) only to gain his wrath. The bandit escapes and massacres Thakur's family and severs both his arms. Thakur hires two men, Veeru and Jay (played by Dharmendra and Amitabh Bachchan) to capture Gabbar.All the characters of this movie have left a mark on Indian cinema for a long time and will continue to remain so. Amitabh Bachchan, Dharmendra, Sanjeev Kumar, Jaya Bachchan and Hema Malini are all brilliant in the movie. But one man steals the show as the villain who is cunning, merciless and evil. Gabbar Singh's character was played by Amjad Khan and he is fantastic in the film. It is because of him that the movie became the greatest Indian film ever !! 10/10 
Best 10 Movies (and 11th too!)	United States	Best 10 MoviesPather Panchali, Bandini, Saaransh, Shole, Shakti, Anand, Awaara, Satya, Golmaal, Hera-Pheri.and 11th Shwas (Marathi Movie!)Basically, whether a person likes a movie or not is subjective. Still, there are certain guidelines to rate a movie. The subject of the movie (Pather Panchali, Bandini, Saaransh), the way it is presented (Awaara), production quality (that is why I discarded Andaaz apana apana), camera angles (Shole is best in this section but satya, aawaara are great too!), the dramatization of the subject (Shakti, Anand) are some of the elements that makes a movie great. Comedy is one of the hardest skill to acquire and perform. That is why I included Golmaal and Hera-Pheri. The seemingly easy subject are presented in such a hilarious ways that these movies definitely deserve accolades. Shwas is my personal favourite. It is a Marathi movie. And the story is about a grandfather and his 6 years old grandson, who is about to loose his eyesight due to rare cancer. 
A case study for management students.An outstanding creation, the movie made in 1975 has a timeless feel to it.	India	An outstanding creation, the movie made in 1975 has a timeless feel to it. one can watch it any day and still relate to it. each and every depiction in the movie is appropriate. it depicted the extremes of human emotions of the protagonist and antagonist, village life, its superstitions, the simple joys and sorrows of life. the pace of movie is fantastic. the dialogues are most apt for the situations and i wonder if there was any better dialogue possible for those characters. The cult status which has been attained by this movie is likely to make life difficult for someone who wishes to make a remake of this movie. comparisons are going to be very strong and purists would deal with a substandard replication very severely. This movie is the white demonstration of film making, a bouquet of excellent performances in acting and technical departments where the impact of the film is far greater than sum of impact of all departments. A case study for management students. 
One of the best movies ever made	India	Sholay is one of the best Indian movies ever made. Every cast fits the role to perfection be in Amitabh as Jay or Dharm as Veeru or Hasrani as the cop or ..... the list is never ending. A movie worth watching 100 times with some great stuff music from RD.Fights which are the best ever made in Indian history. The climax wonderful, the work excellent its got no flaws what so ever. This movie when aired on screens just keeps getting revenue. Even now it did.A movie which changed the life of Bachhan moving him to the no 1 spot from where on Bachan went on to become all time best. Sippy needs special admiration for remaking this western classic in a very special Indian way 
A Superhit Indian Western !!	Lahore, Pakistan	Undoubtedly, this mega movie is a milestone in the Bollywood filmography. The film has good characterization of vengeful roles, brilliant portrayal of tragic and terrifying sequences, as well captivating cinematography reminiscent of Hollywood western movies.This was the Indian motion picture which set the stage for a different type of movies, that is to say, action movies with vital ingredients of violence, not yet crafted by Indian producers/directors and unknown among the local audience.The full and befitting advantage of this sort/dimension of Indian cinema went to Amitabh Bachan (the Fighter/Angry Hero)and the inevitable looser was the then Super Star - romantic Rajesh Khanna who was very much unable to fit into or appropriately perform angry, violent and action studded sequences that happened to be the cry of those days.All said, the Indian Cinema moved from moral based drama to western styled Hollywood movies that was not the quintessential forte of Indian polity. You can say that the cinematic imagination transformed from the sublime to the crazy and temporal.Sholay is a very interesting movie directed by the same man who had just a couple of years ago directed Andaz - a very different family movie based on real-to-life social drama. All credits to Ramesh Sippy -the Trendsetter. 
Best Indian Film Ever	Dubai, United Arab Emirates	Excellent characterization, acting, scripting, directing, and cinematography all put together in this film brings out the best film ever made in India.The film story line is very simple, yet very interesting to watch. Acting and dialogs in this film hold a very high caliber according to various film aficionado's. The film is about two young men hired to stop a group of bandits in a small village.I especially recommend every film student to watch this film at least twice in order to grasp the tradition of quality film-making. Sholay has a winning formula which is rare to find in todays film-making.Watch it! SCORE: 10/10 
All-Time Indian Classic	India	Well, this movie speaks for itself. 'Sholay' is the quintessence of a very popular genre in Bollywood - Crime+Drama. Acting, Dialogues and Cinematography is impeccable. Regarding the plot - its novelty, people may argue that its a mixture of many Hollywood movies (of 'western' genre). I have seen most of those movies which are claimed to be the 'archetype' of this classic. It surely carries the hints of them but you should know that - to steal ideas from one source is 'plagiarism' but to steal from multiple sources is what is known as 'research' (no offense to researchers !). The Sholay crew did their groundwork and research and delivered a true MASTERPIECE.10/10 
a movie as great as this will never be made again..	Urbana, IL, USA	 This movie has everything. Awesome action, wit and humour in the dialogues, the greatest hero of indian cinema, the greatest villain of all times. It captured the imagination of every movie goer and even today mothers discipline their children by telling them about gabbar singh.. 
Indeed!! Greatest Story Ever Told.  Best Starcast Possible!!!	United States	I wish I could give 11 out of 10 to this movie. First of all let me tell you that I read the negative reviews for this movie too, and almost all of the negative reviews are from people who do not understand the Indian culture or Hindi Cinema.If you are comparing this movie to westerns, you are not doing justice to this movie or to the westerns or to yourself since you will not enjoy the the comparison.This movie has the most outstanding actors, singers, music directors, movie director, script writers, dialogues, characters and screenplay all packed in one movie. This may not happen ever again.Every single dialogue written and delivered has become a part of Indian culture, referenced millions of times over and over again. Even today in 2012, people reference each other with the names of characters (Gabbar, Thakur, Basanti, Jay, Veeru, Sambha) in certain situations or sometimes even without any reference. That is the kind of impact this movie has left on the entire nation. Amitabhs baritone voice and acting, Sanjeev Kumars dialogue and expressions, Hema Malinis constant nonsense talk, Jaya Bachchans silence, Dharmendras flamboyance, Last but not the least Amjad Khans evil laugh and evil expressions these are all unparalleled portions of the movie. Sanjeev Kumar and Amjad Khan were as if born for the roles of Thakur and Gabbar.R.D. Burman, the unmatched genius in music composition has given some superhit songs (Mehbooba, Yeh Dosti, Jab tak hai jaan). His voice in Mehbooba song is icing on the cake. Singers like Kishor Kumar and Manna Day provide the perfect voice to the beautifully written and composed song Yeh Dosti. The song sets the tone for Jays(Amitabh) and Veerus (Dharmendra) friendship, and the intensity remains throughout the movie even after Jay dies.The love story of the serious Jay and silent Radha is as intense as the love story of flamboyant Veeru and the chatterbox Basanti. Jays (Amitabh) dialogues with Basanti(Hema) provide moments of laughter, although none of the characters are laughing.Every single word, every single expression, every single music note, every single moment of silence in the movie has its place. None are wasted or seem out of place. Even the supporting characters like Soorma Bhopali, Jailer, Sambha, Imaam Sahaab, Kalia have all become famous characters and it is impossible to imagine the movie without these supporting characters. I could go on and on about this move for more than 3 hours, but I dont have enough words for this movie.I have watched it more than 100 times over the years. But you should watch it at least once. If you do not like this movie, then it would only be because of one of these reasons: 1) You dont understand Indian culture and/or Hindi language 2) You are comparing the movie with a western classic or 3) You need to get a life. 
SHOLAY The Worlds best Movie Ever made	None	Sholay is the ultimate movie, it has all emotions, action, comedy  romance. This is the only movie in which none of the big stars outshine the other, Sanjeev, Dharam, Amitabh, Hema, Jaya  Amjad. All excelled in their roles. People call it a western remake but the original had almost no emotions, no comedy, just a bland movie. Sholay cannot be compared to low films like DDLJ which had nothing properly made, there are 100s of Hindi movies which outclass DDLJ in every era. Sholays dialogues are still being told by the masses, it is the ultimate cult movie. The only black spot in the movie is Asranis (otherwise my favourite comedian) he plays a British period jailer, his comedy looks sick. Jagdeep was well limited with a small role otherwise he would have destroyed all the good work, I wonder when he acted well in which movie? Amitabhs timely comments  his conversation with Hemas mausi was superb. Amitabh fills the comedians role superbly. A must watch for all movie goers from all over the world, this proves the old Hindi movies were 1000s of times better than all the new age khans combined movies. P.S. Do not ever remake this Diamond Movie 
The Biggest thing of Bollywood	None	Lets accept the fact, even some great movies have their own flaws but that does not means that they are not great films. Sholay is the most profitable and biggest hit in Indian Cinema. It wont be an understatement if I say that Indian Cinema can be divided into time before Sholay and time after Sholay. Indian movies are basically protagonist based and rest of the characters are build around it but Sholay was different. Every character in the movie had its own life and its own fun. You come out of the hall even praising the antagonist or a very minor character like Surma bhopali whose screen presence was not more than 3 minutes. The film is a mass entertainer with all the elements of screen writing that are required in a hit film in abundance. Legends like Sanjeev Kumar, Amitabh Bachchan, Dharmendra, Hema Malini, Amjad Khan(who was not a star then) and other actors like A.K.Hangal, Jagdeep, Asrani, Keshto Mukherji left their marks on whatever role was given to them. Some say that the story is been lifted from Seven Samurais and Magnificent seven but it doesnt matter because when you will watch the movie you will find the treatment to be totally Indian as only the basic plot is taken from those movies which for me is not a crime. Coming this movie from master writer duo of Salim-Javed and hands of Director Ramesh Sippy, you just cant afford to miss this entertainer. Watch this because in India if you dont know Amitabh Bachchan or have watched Sholay then you have no right to call yourself Indian or visit India or talk about India. Watch Sholay and get the license. 
Greatest movie of all time	India	I cant believe this movie has a rating of only 7.6 here.We are talking about THE SHOLAY here. Perhaps the best Indian movie of all time.Everybody whether they are old or of new generation has this film at least once.Somebody even seen about 50 times.Me personally seen this 20 times.Every time i watch i get completely mesmerized by it.It has become a part of our culture.The character names or the incidents are used in our everyday lives.I bet there is not a single soul who does not know this film.It is beyond great.You cant describe such films.They have their own place from where you cant displace them.It is like a Dhruv Tara.As long as Indian film industry lives it will remain the numero uno film.As somebody said i quote indian films are divided in two parts 1]pre sholay 2]post sholay.Everything in this film is great. 
An Eastern Western	Tunbridge Wells, England	In the small Indian village of Ramgarh, a former policeman and wealthy landowner named Thakur Baldev Singh approaches Veeru and Jai, two petty criminals whom he has formerly arrested in the line of duty. He offers the two men 20,000 rupees, plus an official reward of 50,000 rupees, if they will track down and capture alive an infamous bandit named Gabbar Singh, against whom the Thakur (an Indian title roughly equivalent to Lord) has a particular reason for desiring revenge. The reason why the Thakur is so anxious for revenge on Gabbar will become clear later in the story. This plot line clearly shows the influence of the conventions of the Western. Yet in many other ways Sholay is a very different film from anything likely to be produced by the American (or for that matter the European) cinema. At over three hours in length, for example, it is much longer than the standard revenge Western. It is an example of what have become known in India as Masala films because they consist of a mixture of different elements- drama, comedy, romance, music- in the same way as the curry dish masala consists of a mixture of different spices. Judged by Western criteria, Sholay would seem like a very poor piece of film-making indeed. Not only is it insanely overlong, the various elements which make up the plot do not seem to gel together at all well. The main story is a dark, brooding tale of sadism, bloodshed and revenge, which recalls not only the conventions of the Western but also those of Elizabethan and Jacobean drama. Yet this bloody tale is often interrupted by cheerful musical numbers, light-hearted scenes of romance and comic interludes. I know that Shakespearean tragedies did sometimes make use of so-called comic relief, but these scenes, like the porter scene in Macbeth or the gravedigger scene in Hamlet are generally characterised by a grim black humour, very different to the farcical slapstick on offer in Sholay. The scenes involving Veeru and Jais adventures in prison, or Veerus romance with his pretty but talkative girlfriend Basanti, or the gypsy dance sequence, seem quite incongruous when set side by side with the serious parts of this film. This is, moreover, more than just a question of incongruity. These frequent diversions also slow down the main action and prevent it from developing smoothly and coherently. And yet this is clearly not a film which is intended to be judged by Western criteria. I am not a great expert on Indian cinema, but it seems clear that the conventions of Indian film-making are quite different to those which prevail in the West. (Indeed, the difference seems greater than that between Western films and those from other parts of Asia, such as China and Japan). This is clear not only from the masala structure of the film but also from much of the acting, especially Sanjeev Kumars highly stylised, non-naturalistic portrayal of the Thakur. The film was not rated very highly when it came out; one critic described it as a dead ember (the literal meaning of sholay in Hindi), and it was, paradoxically, criticised for copying Western models too directly. Today, however, it is widely considered in India to be a classic. For this reason I find it a difficult film to review, and I have decided not to award it a mark out of ten, as such a mark would only reflect my own cultural background, a background very different from that of those who made the film and of those for whom it was intended. 
It still holds your interest	United States	Watched this one many times during 1975 to 1980. In the 90s watched it on VCR and now on DVD. Nothing matched the experience of watching on mint condition 70 mm print with 6 track stereo sound among 1200 fans in theater on the first day ( It came late to Madras on Dec 5th 1975). Only time I felt that it is not all original was when I watched the train scene of the English western and learnt the thrilling scenes and angles were carbon copy. Still for a Hindi movie at that time it was breath taking.After this many years I still enjoy ( remember the lines of this movie despite the fact that I dont speak Hindi ) . In fact my entire vocobulary of Hindi will have 80% for words spoken in this movie. For a 3hr 15 mins movie, not much was spoken.The alternate ending being shown now does not really matter anymore. It would have been a hit whichever way it ended. 
one of the best screenplays in Indian cinema	India	Thakur Baldev Singh (Sanjeev Kumar), once a senior police officer, hires two small-time crooks, Veeru (Dharmendra) and Jaidev (Amitabh Bachchan) to bring the dreaded dacoit Gabbar Singh (Amjad Khan) to him alive. How Jai and Veeru plan to capture Gabbar Singh and bring him to Thakur forms the rest of the movie. In the village, Veeru falls in love with the garrulous but winsome Basanti (Hema Malini), while the more serious Jaidev feels drawn to Radha.Sholay had all the elements of a Western - rugged countryside (the film was shot in the rocky landscape of Ramnagaram a small village about 30 miles from Bangalore), bandits on horseback, fierce gun fights etc. Sholays phenomenal success can be attributed to perhaps the way it was able to blend the various items or masalas required in a Hindi film in exactly the right doses. Practically every scene, dialogue and even a small character was a highlight. Even Dhanno, the horse of the tangewali, Hema Malini is remembered till today! Every small character be it the Jailer (Asrani), Mausi (Leela Mishra) or Sambha (Mac Mohan) - they are etched in viewers minds.In India, Sholay is not just a movie... it is a legend. There are people in India who remember each and every character of the movie vividly even now - 31 years after it was first released !!! this is the beauty of the film. Every character is so well sketched. It is the highest grossing film of all time in India. It has earned about Rs. 2,134,500,000, equivalent to US $ 50 million, after adjusting for inflation. It ran for 286 weeks straight in one Mumbai theatre, the Minerva. Using sentences like Arre O Samba, Ab Tera Kya Hoga Kaaliya? mothers frightened their children with the name of Gabbar Singh. Sholay was loud, garish, but it had something which touched everyones heart. Shot in 70mm with stereophonic sound, Sholay was the ultimate big screen experience. It was Indias first film in 70 mm with stereophonic sound. Mention must be made of Dwarka Diwechas stunning camera-work and R.D. Burmans evocative background score, which help elevate the film even further. 
Once Upon a Time in Bangalore.	United States	The Indian filmmaker G.P. Sippy died last December at the age of 93. his son Ramesh directed this film, which remains the most famous Hindi-language movie and the biggest commercial success for Bollywood. If you want to watch one Bollywood film in his honor, this is it.This epic has everything. It has a magnificent Seven type story, but there are only two who come to save the village. They are thieves hired by a former policeman to capture the bandit leader.It is a spaghetti-western of sorts as there are plenty of horses, and shooting, and fights.It is a lavish musical with amazing color and costumes as the villagers really put on a show for their simple festival of colors.It has comedy, slapstick, romance (but NO kissing!), music, a little horror, almost continuous action, tragedy, and triumph. Like, I said, if you only see one Sippy production, this should be it. 
