Hilarious...	England	 It'll soon be 10 yrs since this movie was released....still makes me laugh.... If u enjoy this film, try the new Hera Pheri....t'is as hilarious. And my favourite bit of the film must be when Salman realises that he has no bullets left in his gun while he has the upper hand and has everyone at gun point...and he actually says it out loud!!! U just wanna bash him....but u know u can only do that if u stop laughing!!!! Fantastic film.... 10/10 
One of the best comedy movie ever made in Bollywood	India	The movie Andaz Apna Apna in my books is the top 5 intelligent comedy movies ever made in Bollywood perhaps even Hollywood. When the movie released i was a 8 year old and I heard it was a flop but I never understood till now why was it a flop...but let me tell you one thing...this movie would have more money by selling home Cassettes and DVDs and by showing in TV movie channels than any hit movie in theaters. This movie has been shown countless times in Movie channels and I think even now the public love and the TV producers keep repeating the movie again and again. I personally have watched the entire movie more than 80 -100 times and I still love it.....The performance by both Aamir khan as Amar and Salman khan as Prem is mind blowing but i especially liked the performance of Aamir khan as a street smart guy....his dialogs in the movie are Hilarious... the story is simple and heres how it goes.....Amar and Prem are poor , lazy chaps and come from a poor family of tailors and Amars father is a barber. Then they both get a news that a Millionaire s daughter from London is coming to India to look for a suitable match ...both Amar and Prem think that this is a brilliant opportunity to become super rich.....therefore they both head out to woo Raveena Tandon..(the millionaires daughter)......in their journey they both hate each other and each one of them try to fool the other in order to marry Raveena.....the comedy scenes in between are so hilarious that you would need a glass of water to stop the pain in your stomach by laughing.......and then there is Raveenas Uncle (Millionaires look alike brother) Teja who wants to take revenge from Raveenas father.....since he is broke and Raveenas dad is a millionaire......his plans include kidnapping Raveena to blackmail Raveenas dad for which he hires 2 butlers.....but later on we get to know that there is a twist in the movie (watch the movie to know).......then there is Shakti Kapoor as crime master Gogo who is also incredibly funny......The thing which stood out for me were the dialogs in the movie which has become a legend of sorts.....Aamir khan uses his aaila  brilliantly and Salman goes like OOima ........and for Gogo there is  Jab Raat Ko Bacha Soota Nahi Hain to Ma Bolti Hain Ki Sooja Nahi to Gogo Aa Jaega ......each and every scene is so funny......I especially liked the one in which Aamir khan and Salman goto get Raveena from Teja and they both go in a Luna having chillar money in a bag....that scene is so funny..I recommend anyone who understands Hindi or Urdu to watch this movie ......this is one movie that I would recommend having a DVD and you will never regret....... 
Brilliantly Marvellous	India	Andaz Apna Apna is a movie that I treasure and its one movie, I dont mind seeing at any time... well almost any time! This movie is simply marvelous and according to me, is the funniest movie Ive ever seen! And yes, I do put it over Hera Pheri... reason? Hera Pheri has scenes youll watch out but Andaz Apna Apna? Not possible! Simply because every scene is a scene you got to watch out for! Aamir & Salman share great chemistry and are perfect in their shoes but Ill put the characters in order of favoritism: Rank # 1. Crime Master Gogo (Shakti Kapoors best performance till date and yes, this happened before the casting couch): Gogo is an innocent character who belongs to well reputed family of Mogambo (Mr. India fame). Crime Master Gogo is actually Mogambos nephew but for Mogambo, hes more than a responsible, handsome, charismatic charming son. Gogo, makes the biggest mistake of life by lending 36,000 rupees to Teja (who is as Balla had once said, A Fraud and a Cheat!). Now, Gogos only goal is to get back whats his and in his journey of recovering his lost money, Gogo realizes that there is more than 36,000 that he needs to achieve and thus begins... Gogos struggle against the sinner-world.Rank # 2. Teja (Teja Main Hoon, Mark Idhar Hai!): Teja is an evil character who is Ram Gopal Bajajs twin. Originally named Shyam Gopal Bajaj, Teja chooses to change his name to suit his personality. Teja, as a child had always envied his brother and then one day, things took a turn for the worse when his father gave his entire wealth to Ram Bajaj. Teja decided to kill his father but in the nights darkness, instead killed Munshi Harish Chandra (Raveenas Dad), though Teja doesnt regret his actions. Tejas sole mission, now, is to get back his property somehow and start his own Poultry & Bakery Farm. Teja also needs to return back the loan to Gogo (but has no intentions whatsoever to do so). In order to achieve his evil goals, Teja employs two people: Robert (Vijay Khote, who is very good at aiming) and Balla (Shahzad Khan, Ajits clone and son... who is a very very smart boy!) Rank # 3. Amar (Aamir Khan): Wants to marry the rich heiress Raveena, so he sells his fathers cheap saloon and heads off for Mumbai. Amar, has no problem taking care of the big business that Raveenas father will hand him over after their wedding and is willing to sacrifice his happiness and shift to London, if needed.Rank # 4. Prem (Salman Khan): After Gogo, Prem is the second most innocent character to appear in the movie and the way Amar tries to take advantage of him in the mask of a friend, is tragic.I wont reveal any more characters because Jesus Christ! I just wouldnt stop typing! The movie is outright stunning! Go and get the DVD now and beware of those cheap VCDs as they have omitted many good scenes out of the movie.The background music is stud and the action is better than the Matrix, especially the final encountered between Prem and Crime Master Gogo (watch out for it), it appears in the climax. Andaz Apna Apna is also a drama with many negative and positive characters and teach us a lot about life and values and ethics. It teaches us about bravery (why else would Amar ask Prem to stay back when they go to meet the kidnapper, even though Prem was complaining that he had to go to the toilet???). Andaz Apna Apna is also a tragedy, especially the scenes where Salman is targeted by Aamir and is given overdose of stomach-upsetting pills, the part where Teja reveals his sad feelings regarding why he couldnt go to London and the part where Gogo is arrested in the ending, without even getting back his 36,000. Andaz Apna Apna is overall a complete package.... sit back and enjoy the ride! Bet therell be a second ride after that... and then a third!The movie was considered a flop back then and I bet no one liked it but buckle up guys! This movie is a big hit! Even if it didnt have enough people coming to theatres, the movie is one of the highest selling Home DVDs and one of the most frequently movie on most of the channels so the producers have laughed their way to the banks long time back! 
Such Comedies r made once in 10 Years	India	Well to start with Rajkumar Santoshi is not a comedy film maker ,and this is really unfortunate because the only comedy film he has made is a masterpiece.This film is really funny .Loud in bits ,overacted in a few scenes but still the dialogues r really laugh riots and characters r really full of fun . Story line in simple a Billionaires daughter come to India for marriage and Two young chaps r behind her ,the story has a twist as well with a connection of a Gangster .Aamir playing a street smart guy Amar has played his role with brilliance and Salman has played the role of an innocent stupid to perfection.Raveena has done fine ,but Karshima really turns irritating in some sequences .But real show stealer r Paresh Rawal and Shakti Kapoor ,they enter the frame and automatically u start laughing . Overall such an enjoyable film that u can watch it any no. of times without getting bored. 
Ha..ha..haaa.haa..	Dubai, U.A.E.	 This movie is an amazing comedy.. the script is too funny.. if u watch it more than once you will enjoy it more. Though the comedy at times is silly but it really makes u laugh!! Salman Khan and Aamir Khan have given justice to their roles. After 1994 i have not come across any hindi movie which was as funny as this. 
Amazingly funny	Boston, MA	 I find it hard to believe that this movie has such a low rating. It is arguably one of the best comedies ever made, and surely the best Bollywood comedy of the 90s. The film did not do too well on the box office and people had diametrically opposite reactions after seeing it. My guess is most people didn't expect it to be an all-out comedy and were expecting a regular movie. If you love comedies, this is a must-see. And Aamir Khan is outstanding. 
This is the best out-and-out hindi comedy	San Francisco	 I would say that this is the best out-and-out hindi comedy movie of our times. All the characters especially Mogambo Ka Bhateeja , Bhalla and above all Teja are absolutely hilarious. Aamir Khan & Salman Khan are also cool. With rib-tickling dialogues by Rajkumar Santoshi, this is a MUST-SEE , especially for those within 15-30 age group. 
a hilariously funny movie!	None	 a hilariously funny movie!   of course u gotta have a sense of humour to be able to appreciate it. the music is excellent, reminded me of 50-60's hindi music which is a rarity nowadays... worth the $$$!  go check it out :) 
Undoubtedly a classic that deserved better in the box-office	United States	I watched this movie probably more than 20 times. The jokes are now 10-15 years old but every time I watch it it makes me fall off my chair. Two of the finest actor Salman Khan and Aamir Khan plays the lead roles here. Even if Aamir Khan is a much better actor and got the better role(smart guy) in the movie Salman Khan matches and sometimes perform even better as the dumb guy. All the characters are memorable. This movie is filled with hilarious one-liners and funny situations(a little too silly probably). Dont try to look for logic in this movie. Let your brain relax for some time. I promise it will be an experience to remember. 
good comedy	Baltimore, US	 I have seen this movie today. It is the funniest movie i have ever seen. It is mostly based on comedy of errors. I liked paresh rawal's performance. Raj kumar santoshi's,perhaps, the only comedy movie is this. I like his movies. I would give 4 out of 5. 
AAILA!--A lots of background things to look for as well.	london	 I must have watched this movie 20-30 times, and can still enjoy watching it.Apart from the great performances, the situations and the characters, what makes this movie really great for me are the subtle events in the background at times. That makes it interesting each time you watch it.For instance, there is this scene when Amir meets some Union leader, and takes his cigerette to light up a Bidi, lights the Bidi, and returns the Bidi to the other guy, and keeps the cigerette with him!There are so many more funny and subtle adsurdities going on throughout the movie.. The only portion I keep on fast-forwarding even now, is the song in the bus.. I think although the movie was a flop on the box-office, it still is a huge hit in the home rentals, although large scale piracy would have meant that the producers didn't really earn much from it.  
Hilarious Hindi Film	United States	I love this film. Shehzad Khan's portrayal as Bhalla a.k.a. Shut up, Robert! was so hilarious. Whenever he got hit during a fight scene, you could hear him squeal. Viju Khote is the dumbfounded Robert a.k.a. Rabbit. I love that Shakti Kapoor a.k.a. Crime Master Gogo. Paresh Rawal's double role is so awesomely hilarious for his portrayal as Ramgopal Bajaj & Shyamgopal Bajaj. Raveena Tandon and Karishma Kapoor are out of this world. My brother does a really good mimicry of Bhalla saying. Relax. PLEASE relax. I love the scene in which Aamir Khan puts a laxative in Salman Muscles Khan's food which caused the irregular bowel movements forcing him to use the toilet umpteen number of times. 
Best movie Over	India	Funniest Hindi movie ever seen. Actor Salman khan and Amir khan Rocked it.Ive been watching this movie since i was a kid, i grew up watching this movie , I have seen this movie n no. of time, Its still so refreshing even if i watch it again.Crime Master GoGo, Aaakho ki goti bana ke khelunga, Hailah, Oooimaa these are signature dialogs.Excellent Punch lines, each and every character have been chosen so carefullyLove this movie. This is best movie Indian cinema has got. 
Career best from Santoshi	Shanghai	If anyone says this movie is funny, that would be an understatement for sure. This one is Hilarious, a laughter riot!! It has potential to bring your mood from sad to stomach aching funny...I saw this movie in every mood and end result was same, was fresh and happy by the time I completed the movie. And I watched it for more than 50 times. Each and every character in the movie has a cult following in itself... Amar n Prems AAILA UIMA.. crime master Gogo.. Ram Gopal Babaj n Shyam Gopal Bajaj (aka Teja)s double role... super-smart Bhalla n Robert... half-brain blonds Ravina n Karishma... just to name a few.. Not only characters, movie has unforgettable dialogs and scenes... one of the intelligent joke.. remember the coin flipping sequence... Anand Akela asks tum logo ne sholay dekhi hai?? Prem replies haan haan, dus baar.. Amar snaps Iske baap ne likhi hai.. as Sholay was written by Salim Khan (Salmans father in real life) and Javed Akhtar... quite intelligent.. from 1994 (release date) to 2010, Im yet to meet a person who didnt like this movie, but alas this movie was not even a hit during that time.. There were many movies came before and after AAA, but none come even close to it in craziness factor... hats off AAA 
Best Movie Ever	Canada	It is the best movie released in Bollywood upto date. The best comedy, the best acting and the best direction till now! Rajkumar Santoshis writing and direction proved that he is one of the best directors in the industry. Aamir Khan was absolutely amazing, Salman Khan looked good the way he acted. Shakti Kapoor was good, but Jagdeep over acted as usual! This comedy is still copied by people and no other writers and directors have been able to make this thing again! Even Rajkumar Santoshi hasnt been able to make this cult classic again! This movie was a flop when it released but it has been a cult classic since it released and loved by all kinds of people.STAR.ACTING 10/10.DIALOGUES 10/10.SCREENPLAY 10/10.DIRECTION 10/10.MUSIC 9/10.LYRICS 9/10.Overall, This movie is strongly recommended. If you didnt watch it till now, you missed something big! It is a laugh riot and the best comedy i have seen till date! Classic Films like Hera Pheri, Golmaal and Jaane Bhi Do Jaaro are not even half as funny as this.GREAT MOVIE, HATS OFF!!!! 
if u havent seen it u have missed something awesome!!!!!!	India	very rarely it happens that i sit down to write a comment for a movie....but this movie!!!!!!oh my holy god!!!!!!!!never ever was there a Hindi movie better than this......and never ever there came a movie better than this......its the king of all comedies.....aamir khan is arguably the best COMIC actor in Indian film industry...though its funny to say that because he is a class act,not a comedian...but what he has done in this film is perhaps the most hilarious performance by any Indian actor in an out and out comedy...salman khan has never been a good actor in my eyes....but this movie got the best out of him....he was innocently comic...if ever there was a term like it....just what the doctor ordered as far as his role in the movie was concerned...rajkumar santoshi i dont know why, never tried his hand at comedy again....he directed great ventures like The Legend of Bhagat Singh and khakee but could not recreate the magic of andaz apna apna....i dont care why this film bombed at the box office....though i feel sad that a film like hum aapke hain kaun was the reason for its failure...... as of now i hope the rumors become true.....therell be andaz apna apna-2 they say.......we as the audience can only say AMEN!!!!! 
Excellent movie	United States	AAA is my favorite movie... I have seen it a number of times (dont remember the count now) and every time I just love it.... This is the best movie of Raj Kumar Santoshi..The comedy, dialogues, and performance is amazing.. All the actors and actresses have done a superb job... You cannot stop laughing while watching this movie... its just hilarious... Amir khan and Salman Khan have done a great job... and acting by Paresh Rawal was excellent as always..... The music is inspired from the old Hindi movies (60s music) and is good...the entire cast of the movie has done great job... Overall its a great Indian comedy movie to watch... 
The smartest , funniest film ever produced by Indian Cenima......	Pakistan	The first time I watched it was when it came out (1994), and the last time I watched it was just before writing this review.. It still makes me laugh my brains out...after all these years,it dose not disappoint. Truly the smartest Bollywood comedy ever made. This is one Indian movie which deserves its place in the IMDb Top 250. Aamir Khan and Salman Khan in probably one of their best performances in comedic roles. The thing that makes this one a time less classic is its comic timing and wonderful editing...The jokes are refreshing and not cheap.. This is one film truly ahead of its time. If you havent seen it yet GO WATCH IT NOW !!!!!!!!! 
I would call this a perfect Hindi stoned comic	United States	The best part about this movie is that you can watch it over and over again n still not be content of watching it. I have watched this movie least 10 times over the past 12 years and still it makes me laugh as if i was watching it for the first time. I have great liking for good comics like the Orgazmo,Cheech n chong, Monty Python series and many others but this one in Hindi is one of my favorite outstanding movies. Some of them recently in Hindi are Golmaal,Munnabhai series and Herapheri series. SO all i can say is Hind comedy is finally evolving. But Andaaz Apna Apna is pretty different from the movies i have said above. Its what i call the Hindi stoned comedy and very few of the kind found around 1994 in Hindi cinema.Cheers to Rajkumar Santoshi for the brilliant movie. 
Highly under-rated classic	Middle Earth	For some strange reason the decade of 1990s was completely void of comedy genre in Bollywood. All that existed in the name of comedy was appalling David Dhawan and Govinda combo (sic!). Andaz Apna Apna is a cult-classic which in todays times can be compared to a Hera Pheri. Sadly when released in 1994 it was written off as a flop. Even the casting coup Aamir vs. Salman and Raveena vs. Karishma combo did not stir the cash register. Rajkumar Santoshi proved he is a maverick by steering away from his forte action genre and trying his hand in an un-ventured territory. Aamir Khan clearly ruled the roost. He was at ease in the character of super-confident conman. Comedy timing perfected to the T.Salman Khan had lots of potential in the character. Sadly he clearly faltered. Probably he did not develop the sense of comic-timing then. Nonetheless Salman is compensated with the actual booty in the movie. Raveena and Karishma were passable. Paresh Rawal showed his promise in the comedy genre. Sadly year later it took Hera Pheri for the people to take notice. Other star-cast namely Shakti Kapoor, Mehmood, Jagdeep, Deven Varma, Shehzaad Khan, Harish Patel  Tiku were spot on. Each character leaves an lasting impression. Its a character-based storyline. Songs deserve a special mention as they carry the tinge of the 1960 (ode to O P Nayyar, Naushad, Shankar-Jaikishen etc). At the risk of being repetitive, Andaz Apna Apna is an under-rated classic. Every scene/ every line is nothing short of gem. A definite miss-me-not movie. 
Ahead of its times	India	When Andaz Apna Apna released in 1994,it didnt find many takers, Reason being people didnt know about its release, improper promotion, The film was in making for 3 years and hence it bombed. But slowly the film got cult status and till today its known as one of the funniest comedies. The film is really hilarious, at times too slapstick but yet it works out well, Though its plot is outlandish Director Rajkumar Santoshi after serious films like Ghayal,Damini showed his versatility,though this was started in between of Ghayal and Damini. The film is memorable due to its chemistry between actors,its comedy scenes and also its tributes like Crime Master Gogo being called Mogambo Ka Bhatija.etc and also has digs of Sholay The film at times doesnt make sense too and at times things look too far fetched but then it suits its genreMusic is good, some songs are made to look straight out of a 50s or 60s film to pay tribute, Illu Illu, Yeh Raat and all songs are goodThe actors have inconsistent looks due to its delay but it doesnt suffer on performance level. Aamir Khan is superb as Amar, he is simply too good and makes you laugh throughout Salman Khan though does lag behind and tries a bit too hard yet does make you laugh at times, but their chemistry is topnotch Karisma irritates,Raveena is decent Amongst rest Paresh Rawal is hilarious in both roles, Shehzad Khan imitates his father Ajit in a funny way, Viju Khote are too good, Shakti Kapoor gives one of his memorable performances as Crime Master Gogo,Deven Verma has a brief role and is superb, Mehmood has one scene as a fraud director of Wah Wah Productions(Tribute to Pyaar Kiye Jaa).Jagdeep is as usual in a small role, 
Surely among top 10 movies you should watch before you die.	India	I have seen lots of movies from all around the world. I have watched lots of western comedies , from china , from japan, Korea, from India too. But Andaz Apna Apna is a class apart. Comedy in this movie is not cheap, it does not involve any cheap adult dialogue or comments like western comedies. It has very simple dialogues and body gestures which makes you laugh, which gives the sense that the writer and director has really worked hard on the movie so that every section of the society can enjoy it. You got to understand Indian humor in order to enjoy this movie. I feel sorry for western or other countries audience they will miss this super comedy. I have watched it like 10000 times and I still watch it and will do so till I live. Thank you Raj Kumar santoshi for making this movie. 
A must watch for any Indian film buff	None	Before Aamir had his 3 Idiots, Salman had Dabbang, before Paresh Rawal became the King of Bollywood comedies ala Heri Pheri, before Karishma dropped the h (and the Hindi film industry dropped her) to become Karisma and Raveena was the Mast Mast girl, there was Andaz Apna Apna. This is one of the best movies to have come out of the Indian film industry post the new age cinema wave of the 70s. After the dime-a-dozen masala potboilers of the 80s (not to take away anything from the films of that decade: different times, different sensibilities) Andaz Apna Apna was like a breath of fresh air. The antics of the entire cast leaves the viewers in splits. The comedy might be a bit slapstick and the editing a bit shoddy, but the performances seem at ease. I remember watching this movie in the theater: the laughter never died: it was one gag after the other.Even after all these years, I remember all the dialogues in the movie. And like another all time great Jaane Bhi Do Yaaron, this movie does come up for discussion each time my friends and I watch any new comedy to come out of the Hindi film industry, serving as a benchmark.P.S. I have watched the movie at least 15 times :) 
Movie like this is made once in a lifetime!!!	India	I havent reviewed any movie on IMDb, this is my first time, just that i couldnt hide my joy watching this movie. I have watched this movie many times and it will be never deleted from my computer, i wanna watch it always, its so good. Its just too good. The characters chosen for every role is just too perfect. The best movie by both the khans of bollywood. Amirs acting is just awesome. Salman is also just too good. I just love the performance of Paresh Rawal, one of the best actors in Indian Cinema of modern era. Shakti Kapoor is superb, and also the two sidekicks of Teja, Bhalla and Robert. I dont think any movie in Hollywood or bollywood can beat this type of comedy movie ever. The most important thing is that there is no vulgarity in this movie, as you can see in the new era comedy movies. This movie can be watched by your whole family, any age people will love this movie, from a small kid to elderly people. So just go and enjoy this movie if you havent watched it yet, you will love it!!! 
my favourite comedy movie of all time	India	Andaz Apna Apna is my favorite comedy movie of all time.Both Aamir and Salman khan have acted brilliantly while Aamirs acting was far better than salman.Aamir Khan is known as MR. PERFECTIONIST in Bollywood and he proves it in every of his film.The story moves around two young guys Amar (Aamir Khan) and Prem (Salman Khan) both are from poor families and are a big dreamer.They want to become rich without bearing any pain.so when they hear about Raveena Bajaj (Raveena Tandon) daughter of Mr.Bajaj(Paresh Rawal) who comes to India to find his bridegroom , they both fool their fathers to marry Raveena Bajaj and the journey begins.There is also a twist in the movie that makes movie even more funny.Paresh Rawal is in double role (Teja and Mr. Bajaj) and has acted brilliantly as he always does.Shakti kapoor (crime master Gogo) also adds a great comedy.This movie is a rib tickling comedy from first minute till last and it is one of classic comedy movies of Bollywood. 
The film works and how!	India	According to me, a movie can be best rated by the number of best scenes there are. There are probably at least 80-90 scenes in the whole movie that is probably rated as best by somebody or the other.This movie is a masterpiece. Period. I know many who have called it ahead of its time, probably because it bombed at box-office. However, I think any generation can relate to this movie and have a good laugh through out.I am personally glad that Mahmood is part of the movie too. His role isnt that meaty, however its good to see that he is a part of the cast in the funniest Hindi movie ever. 
The Best Comedy Movie Ever seen !	Norway	Well this is the best comedy movie i have ever seen... My both Favorite actors did good job. Salman khan and Aamir khan rocked. Hope to see Andaz Apna Apna part 2 soon as i heard they will come back with part 2 as well. i have request to those who havent watched it yet. please buy DVD and watch it u wont feel bored. i am watching this movie 1 times a week. All other was also good in this movie. Paresh Rawal, Shakti and others The music is also good it have also nice songs. there are some sense which will kill u from laughing Salman khan did very nice role and also Aamir.so must watch movie excellent job by actors and director.. 
Overlong but generally very funny comedy	India	Andaz Apna Apna is a Hindi film comedy thats worth seeing despite being overlong. It is packed with funny situations and silly dialog. Both Salman Khan and Aamir Khan are in top form as competing buffoons. Aamir though is slightly better and seems completely at ease in an all out comic role. Karishma and Raveena provide the love interest. There are some catchy musical numbers, a couple of which are surprisingly old-fashioned. The climax is a bit of a letdown with Shakti Kapoor overacting as Crime Master Gogo! Although very long, this film is certainly enjoyable.Overall 7/10 
