An honest comment from someone who has actually seen the movie	Chicago, Illinois	Jason Friedberg and Aaron Seltzer, the way everyone talks about these guys are as if they are on America&#x27;s Most Wanted List, boy there is a lot of hate before the release date of Disaster Movie. They have brought us the &#x22;stupid&#x22; comedies like Date Movie, Epic Movie, and Meet the Spartans, pretty much all those movies have had the same hate, I can understand why. Jason Friedberg and Aaron Seltzer are like the kids in high school who just cruised by, just failing every class possible, being happy with the C&#x27;s and D&#x27;s, then they somehow get into Princeton because their parents had money or something, it&#x27;s the exact same thing with movies. The way that I just happen to look at these movies is that they are like a MAD TV spoof, just mindless entertainment. I hated Date Movie, didn&#x27;t mind Epic Movie, liked Meet the Spartans, Disaster Movie is a notch lower than Meet the Spartans. We have recycled jokes from the guy&#x27;s previous movies, jokes that drag on and on to the point where you&#x27;ll tear your hair out, and is of course, made badly.<br><br>Will has had a dream that he feels like the end of the world is coming. All of a sudden the city is attacked Cloverfield style, he and his friends run around trying to find shelter and figure out what is going on while bumping into one celebrity after another. But even Batman, Iron Man, The Hulk, and Hancock can not save this world. Will and his friends realize that they have to save the world on their own and fight evil chipmunks, aliens, and flying cows.<br><br>Disaster Movie, actually does have a couple laughs, I will admit that, I nearly died laughing during the Alvin and the Chipmunks parody, it was so badly funny, I just couldn&#x27;t help but laugh. There are just some fun moments, I think it&#x27;s ridicules that some people can not admit that. That&#x27;s the reason for my title is because I saw a lot of comments from users that didn&#x27;t even involve them seeing the movie, they were just complaining... this isn&#x27;t the IMDb that I know, it&#x27;s silly that people are just putting on comments that have nothing to do with their opinion on why they hate the movie before they even see it. Back onto the movie, my main thing that I&#x27;m upset with, this movie didn&#x27;t need a script, it seems as if Jason Friedberg and Aaron Seltzer just made it up as they went along. For some reason we have movies that were literally just released last month like Wanted and Hancock, not to mention The Dark Knight. I think they just coursed their way through this, while the movie has some funny moments, my HONEST opinion, if you want to see this I suggest the rental, this is straight to DVD quality.<br><br>1/10 
Worst. Movie. Ever.	United States	First things first: disregard the rating above because they don&#39;t allow for rating low enough for this movie. I would honestly say 0 for real numbers although negative would be more appropriate since I left the theater feeling worse than when i entered.<br><br>Next, I have to preface this by saying I only watched the first half of the movie. I&#39;ll also add that I have never walked out of a movie theater and i would have walked out far earlier if I were by myself. Luckily i saw it for free so those idiots who made it will get no profit from me.<br><br>I presume that this movie is meant to be a comedy yet in 45 minutes i did not even chuckle at the movie. I laughed at my friend&#39;s face because it matched my own: &quot;Why are we subjecting ourselves to this?&quot; Crude humor can be funny, idiotic humor can be funny. Somehow Disaster Movie takes these kinds of humor to a lower level than I have ever seen. I have seen nearly all the other movies of this variety and they had some remote humor, this had none.<br><br>I do not think hallucinogenic drugs could have salvaged this movie experience.<br><br>I felt like someone should make a TV infomercial warning against these movies. Like the ones that tell kids not to smoke or say &quot;If you have mesothelioma you are entitled to monetary compensation, call this number for details.&quot; <br><br>If I had possessed the materials I would have made a shirt to warn people constantly about this.<br><br>Please do not see this movie. Although if you know someone you need to get back at tell them to see this. 
here is a list of some things that are funnier than Disaster Movie	Australia	Here is a list of some things that are funnier than &#x27;&#x27;Disaster Movie&#x27;&#x27;: <br><br>Events: * The Black Plague * The Columbine High-School Massacre * The Enron Scandal * The Great Depression * Hurricane Katrina * The Iraq War * Krakatoa * Mt. Vesuvius * September 11 2001 * Titanic * World War I and II<br><br>People: * Adolf Hitler * Al Capone * Attila the Hun * Blackbeard * Caligula * Charles Manson * Ed Gein * Elizabeth Bathory * Idi Amin * Ivan the Terrible * Jeffery Dahmer * Josef Fritzl * Josef Mengele * Joseph Stalin * Kim Il-sung * The Ku Klux Klan * Nero * Osama bin Laden * Pol Pot * Saddam Hussein * The Taliban * Torquemada * Vlad the Impaler<br><br>Diseases: * AIDS * Amyotrophic Lateral Sclerosis * Bubonic Plague * Cholera * Chronic Diarrhea * Cystic Fibrosis * Dysentery * Ebola Virus * Gonorrhea * Herpes * Leprosy * Mad Cow * Malaria * Necrotizing Fasciitis * Polio * Rabies * Scurvy * Smallpox<br><br>Other films: * Antichrist * Audition * August Underground&#x27;s Mordum * Blue Velvet * The Boy in the Striped Pajamas * Cannibal Holocaust * Goodbye Uncle Tom * Gummo * Happiness * Henry: Portrait of a Serial Killer * I Spit On Your Grave * Irreversible * Men Behind the Sun * Mysterious Skin * Once Were Warriors * Requiem for a Dream * Salo or the 120 Days of Sodom * Schindler&#x27;s List * Taxi Driver * Vase de Noces<br><br>Misc: * Alcoholism * Anorexia Nervosa and eating disorders * Arson * Bestiality * Cannibalism * Capital punishment * Castration * Child abuse * Colonoscopies * Coprophilia/phagia * Drug abuse/addiction * Electric torture * The gassing of cats and dogs that have been abandoned * Genocide * Human sacrifice * Losing one&#x27;s favorite childhood toy * Mustard gas * Necrophilia * Neo-Nazism * One&#x27;s grandmother dying * Pedophilia * Racism * Rape * Religious intolerance * Stillborn babies * Suicide * Walking on broken glass * Working on weekends 
A Movie That Made Me Cry	United States	I normally don&#39;t cry in movies. Forrest Gump, Big Fish, Schindler&#39;s List, and many others have passed before my eyes, and not a tear has been shed. I consider myself a lover of cinema, with an appreciation for the art of film. I love many genres, including comedy, action, and of course, zombie movies. All of this aside, I watched &quot;Disaster Movie&quot; this afternoon, and it elicited one emotion from me: Anger.<br><br>I have never been so irritated in all of my adult life by a movie. I have watched these cretins put out all of this filth that masquerades as &quot;entertainment&quot;, and have held my tongue until now. I will say this right now: anyone who finds these movies entertaining should be ashamed of themselves. I generally believe that people can have whatever opinion they want, but people that actually like these movies are contributing to the downfall of the art form of cinema. By encouraging LionsGate to continue making these horrendous movies, all we are doing is perpetrating a cultural crime that we may never be able to fix. I grow weary of the multitudes who flock to theaters to see this garbage, and I weep for the future of our nation if this is what passes for entertainment these days.<br><br>None of the jokes are funny. The parodies of films like &quot;Juno&quot; and &quot;10,000 BC&quot; fail to amuse, and even the lampooning of unexplainable culture phenomena like Hannah Montana and Amy Winehouse is an exercise in futility. No one has ever tried to do more with fecal matter and farm animals than this movie did, and it failed miserably.<br><br>I beg all of you, as a lover of movies, not to see this film. It is an absolute atrocity, and I guarantee you will feel stupider for having watched it.<br><br>PS: I work at a theater, so the only reason I even saw this movie was for job purposes. I didn&#39;t pay to see it, and neither should you. 
Someone please kill Jason Friedberg and Aaron Seltzer	Ontario, Canada	If nobody does, I will. After the critically panned Date Movie, Epic Movie, and Meet the Spartans, these two assholes decide to make another. It&#39;s the same formula, they make fun of popular movies in a tired, unfunny fashion.<br><br>I saw it with a few friends, hoping maybe I could get maybe one or two laughs out of it (I didn&#39;t expect anything). When I came out, I was seriously stunned at how lame the movie was. One friend actually liked it, all I had to say was, &quot;What have you been smoking lately?&quot;.<br><br>I&#39;m not even going to bother explaining the plot, since there really isn&#39;t a plot at all. All I can say is, don&#39;t waste your money watching the film. It contains no genuinely funny humor and is one of the worst movies ever made. And everyone thought Meet the Spartans bad, wait until they get a load of this one. 
100% Disaster !!	Qatar	Why i went to the midnight showing of this movie i don&#39;t know but i guess its better then buying a ticket to this movie. Honestly i cant say i have ever seen a movie as bad as this in my entire life. This movie makes gigli look like an OK movie. There isn&#39;t one funny moment in the entire movie it is basically all crappy acting mixed with crappy comedy. The only way you could possibly find this funny is if you are high or have an IQ lower then 30. Kim Kardashian and Carmen ELectra&#39;s acting is so atrocious i actually kind of felt sick while watching it. I mean you would be way better off watching KIm&#39;s sex tape cause at least its more entertaining then this movie. I highly advise everyone to not see this movie ever and try to get these to directors to never make another god awful movie again. Its kind of sad 2 grown men find this funny. PATHETIC 
Don&#39;t even bother...	Canada	I just finished viewing Disaster movie on opening night. I came in with no expectations at all due to being tired of these spoof movies since Meet the Spartans, but I had to go in since I couldn&#39;t see Death Race. So when I was viewing this movie I really thought nothing could make me laugh. There were no character developments, there were no disaster movies spoofs(the only disaster things happening in the movie were meteors falling which were only 2 by the way). To tell you all the truth, I only chuckled once or twice(at the Juno parts). The rest of the jokes were either dumb, immature, or just recycled garbage from past movies.<br><br>So to tell you all right now I have to say one thing about this movie: Don&#39;t see it, it&#39;s no improvement from previous spoof mistakes.<br><br>Rating: 1 out of 10 
Who the hell says teens watch this?	United States	I wish this thing has a lower rating than one, this horrible excuse for a movie, deserves it over and over again. First off, these movies are NOT fueled by dumb teenagers foolish enough to watch them. I&#39;m 15 and even I know this is the biggest garbage ever. I don&#39;t watch these movies since Date Movie, because I learned right there that these movies suck. I went to a it with a friend and basically went to see how much it would suck. It sucked major ass. I walked out after a half-hour and hassled for my money back. When was the last time there even WAS a disaster movie? Juno, 10,000 B.C., Don&#39;t Mess With the Zohan, Indiana Jones, these are completely irrelevant, as are the hundreds of unfunny jokes ripped off the comedies they spoof (which is stupid as it is to spoof a comedy) and made them even less funny.<br><br>Because of this movie, I will probably never watch MadTV again because it ruined my opinion of many of them. They give pathetic, poorly performed excuses for &quot;acting&quot;, and showed how horrendously unfunny they can be. (It&#39;s worse than when Tina Fey left SNL).<br><br>If you want comedy, don&#39;t watch this, spoofing is an art, a talent few posses, and these two jack-weeds don&#39;t posses it AT ALL. If you want to see good comedy, go to the store and buy Kentucky Fried Movie, Airplane!, Blazing Saddles, Spaceballs, Young Frankenstein, Scary Movie 3, and Superhero movie, because those movies are actually hilarious. Some less than others, but SM3 and SHM are far better than 10 Disaster Movies.<br><br>So anyone who says that dumb adolescent teens fuel this garbage, think again because this stuff is garbage and I don&#39;t watch garbage. (this was an exception because people like my friend fuel this garbage :P.) This films will give you AIDS, makes you lose your hair, make you go blind, become flacid, makes you get a purple sock, this movie will destroy you and your sense of humor. Excuse the graphic descriptions, that&#39;s what it does to you, on the inside. DON&#39;T WATCH THIS MOVIE FOR THE LOVE OF GOD. IF YOU DON&#39;T WATCH THIS, THOSE DUMBASSES WON&#39;T HAVE ENOUGH MONEY TO FUND THIS GARBAGE. THINK OF YOUR FUTURES! WHAT IF 80 MORE OF THESE FILMS ARE MADE WHEN YOUR KIDS ARE AROUND. THINK OF YOUR CHILDREN, FOR THE LOVE OF GOD, DON&#39;T SEE THIS MOVIE!!!! 
Not worth the admission	United States	Went to see it with a friend at the spur of the moment. I haven&#39;t seen the other movies of this kind besides the first two Scary Movies. We ended up being the two oldest people in the theater (21 and 22). While the masses of preteens behind us laughed hysterically at the minute long belch session, I was exchanging horrified glances with my friend. It was pretty terrible. If you took a bunch of 6th graders together and told them to put together a skit in about 5 minutes, it would probably look something like Disaster Movie. The only moment we laughed was the chipmunk scene. Seeing them head-banging just seemed hilarious at the time, maybe because everything else leading up to it had been so mind-numbingly terrible. It&#39;s not worth the price of admission. The was one good thing about the movie though. The night felt so anti-climactic after that film, that we decided to go to Atlantic City and had a blast. 
Oh my god, this does not look at all good.	United Kingdom	Now, this is review is just based off of the trailer, but still. I saw the trailer when I went to see get smart. Which I liked. But anyway from the same lame brained idiots who brought Date Movie, Epic Movie and Meet the Spartans comes Disaster Movie. What&#39;s wrong with this movie? For a spoof film to have no satirical content and just have footage of superheroes flying into walls and various other stupidity. And what the hell is up with the Juno and sex in the city bit? That is without a doubt the weirdest bit in movie history do you really think the woman who wrote Juno is going to see her characters baby kick a woman in the face and go, oh I got burned. Also what&#39;s with the bikini girls running away from meteors? That&#39;s just kind of sexist.<br><br>The plot is ridiculously thin it&#39;s just people avoiding meteors. There&#39;s less plot than in Pee Wees adventure where he just loses a bike. Aaron Selzter and Jason Freidberg had better stop making movies because they are just wanting money. 
Brings a new meaning to Disaster Movie	Mexico	READ THIS BEFORE YOU CONSIDER WATCHING &quot;DISASTER MOVIE&quot;: DON&#39;T. JUST DON&#39;T.<br><br>Since I don&#39;t live in USA, there is absolutely no possibility for me to run across Friedberg or Seltzer. Because if I ever did, I will throw them whatever heavy object I have at my grasp right to their faces.<br><br>Believe me when I say this. There is no way this piece of garbage (sorry for the comparison, garbage) can have any shred of wit, creativity or thought.<br><br>Do not honor it with your attendance at a theater where it is actually shown (even if you get a free admission).<br><br>Why, do you ask? What does this &quot;movie&quot; have that can be so bad? Well, it has everything and nothing at the same time. It has all the references (not parodies) of every single movie you have paid good money to see lately. Not just that, they try to make fun of &quot;Juno&quot;, a movie whose script by Diablo Cody is light years ahead of Selter and Friedberg&#39;s, and &quot;The Dark Knight&quot;, a movie that redeems the famed franchise. Schumacher made a genius portrayal of the Dark Cruzader compared to what said idiots have done. &quot;Indiana Jones and the Kingdom of the Crystal Skull&quot; was better than this. The whole &quot;nuke the fridge&quot; scene was smarter than any scene in &quot;Disaster Movie&quot;.<br><br>It doesn&#39;t have any real craftsmanship whatsoever. The only likeliness this thing had to film-making or production was the basic presence of a camera and people in front of it (not necessarily actors). The jokes? That&#39;s the joke: There are no jokes. More and more references to celebrities and big movies. And the main thing &quot;Disaster Movie&quot; is missing in the &quot;plot&quot; is... you guessed it! A disaster! <br><br>I personally thought &quot;Meet the Spartans&quot; was going to be the end of this &quot;Spoof Movie&quot; era. But they made &quot;Superhero Movie&quot;, and now, Seltzer and Friedberg are back! Ahhh! The humanity! <br><br>An advice to producers outside the &quot;Spoof Movie&quot; circle. If you want your movie to become a success, mention that Jason Friedberg and Aaron Seltzer had nothing to do with it. You&#39;ll make millions (the only ones who won&#39;t see it are pre-teens that have never seen any real movie, and paid to see &quot;Date&quot;, &quot;Epic&quot;, &quot;Spartans&quot; and &quot;Disaster&quot;). <br><br>I wouldn&#39;t say you should avoid it like the plague, because the plague is funnier, more enjoyable and has a better thought script than &quot;Disaster Movie&quot;. It doesn&#39;t even deserve to be voted upon. 
