Erm...really? (may be a couple of spoilers)	1	United Kingdom	Wow. Once again my faith in the rational persons ability to discriminate between depth and breadth, is verified, in that I have none.The film was long. Not deep. I think there is a misunderstanding. The film had the veneer of an epic film. It had all the right elements to be an epic comic-book adaptation to screen. Yet it faltered, mainly because everyone was so wrapped up in the idea of Ledger giving a career defining performance, they couldnt see past it. Its almost as if they accepted the brilliance of his performance before they entered the theatre, off of the back of the hype and the critics reviews, and all that was left was to actually watch it and be able to validate this belief.Disregarding Heath Ledgers untimely death, can you really say that he was a better Joker than Jack Nicholsons? I for one, cannot. Others have already said it; he had no back story. A character without a past and a motive - especially when they are a killer - is just not one that is appropriate to a story about good and evil. The things we like about villains is that we can relate to the reasons they do the things they do, whilst asking ourselves whether their reasons are justified. We get into a dialogue, and we ourselves get to decide who we side with - the good or the bad. This villain left me feeling flat and unfulfilled because he had no real motive, - making it impossible to choose which argument, good or bad, I sided with - and left me feeling like I was a voyeur, watching a guy kill loads of people.Everyone has been raving about the script, which I thought was plain dreadful at points. Others have raised the questions here. What was with his voice? He would make a great nursery nurse. The poignant moment on the boat when the sailor said something to the effect of They havent pushed the button yet, because we are still alive was just plain embarrassing. The fact that Batman kept leaving in the middle of a conversation became irritating instead of cool and enigmatic. Why cant he just hear someone out. And at the end when batman runs home like Charlie, I was nearly dying in laughter. I could hear the music Ive got a golden ticket. There were other embarrassing script moments, but because the film was so bad, I cant even be bothered to mention them. The phone device for one was utter...The rhetoric of the characters in their oratorical moments was again, limp. It was as if the writer had started a sadistic, flowing evil speech, but had not had the tools with which to really elaborate. Because he had decided to keep the Jokers background exclusive, the speeches were neither funny or scary. They were punctured and lacked conviction.The fact that this is the number one movie is embarrassing. IMDb should take it off out of principle. If this wins an Oscar, I will never watch a Hollywood movie again. 
The Dark Knight Delivers	10	United States	The Dark Knight maintained the intensity and overall gunmetal grayish feel that sets this Batman apart. The film takes us to a Gotham City that has grown accustomed to the big bats crime-fighting crusades, and the last remaining big time criminals have actually grown fearful of his wrath. They form an alliance to attempt to keep their illicit business activities alive but are feeling even more pressure from yet a different angle: the passionate and fearless new district attorney, Harvey Dent. Recognizing the crime groups looming extinction, a stranger enters their circle and offers what he thinks is the only solution: kill Batman.The bad guys dont know if they can trust this seemingly demented madman, and they later learn the hard way that they dont really have a choice, for the most disturbing part of the Jokers personality is his motive. He doesnt care about money or power. He just enjoys causing trouble and watching, with pleasure, from the sidelines, as the terrorized city scrambles in mayhem...which leads me to the real star of this film, Heath Ledger.Ledgers performance as the Joker is astounding and consuming. We come face-to-face with a villain bearing the coldness of a psychopath and a personality that remains as mysterious and inexplicable as the real reason for the scars on his face. He develops the air of the lone offender quite early on as he nonchalantly kills those who help him commit his crimes. Yet, he has no problem building an army of followers, and the viewers easily find that believable. As insane as he is, hes focused and quite determined. Ledger also brings the Jokers humor to the role, but he does it in a way that is unique to this interpretation...with subtlety and honesty. The very words and mannerisms that made me laugh also evoked feelings of sadness in its clarity. The evil is incredibly convincing.Although Batman is a character that is often marketed towards kids, this film is definitely not appropriate for young children. In addition to the dark images, the violence, both seen and implied, is sometimes unsettling, and Ledgers Joker is chilling even for adult viewers. Having said that, this is, by far, one of the best films Ive ever seen, and it will easily find a place in my personal top ten. I am only disappointed that this Joker, the best villain in a film since Hannibal Lecter, will never be revealed to us again. 
Not impressed	4	Maynooth, Ireland	I know I am going against the tide here. And I am happy that so many people had a good experience watching this film. I didnt. Maybe I just dont get it? Im not sure, because I am a fan of superhero films in general. I think perhaps what I dont like is a superhero film that tries to be so serious as to make us believe in it. Batman, and previously I would say Unbreakable, fall into this category. If you want me to take you seriously then tell me this. How the hell does a guy with his face painted run around a city causing mayhem without getting caught? How does a guy who kills his accomplices continue to have support? I mean he even burns the loot so money isnt the answer. How does a guy who claims he doesnt like planning (because hes too crazy to care about planning) manage to get so many barrels of oil and dynamite positioned all around the city with ease. How does he get said equipment on to the two very important ships? A city that is on high alert? Was there nobody to check? The list goes on and on. If the film wants to be taken seriously, I think it has to fill these holes. If it doesnt, then no problem. There can be as many holes as you like.Another bad point was the length of the film. Far too long.On the plus side the acting was very good, although I didnt like the overly put on voice of Batman. However, Ledger deserves all the praise he has been getting for this. 
Ledger saves pretentious, overwrought superhero movie	6	United States	Oddly enough, I dont go into a theater before watching a blockbuster movie with the expectation that itll be over-hyped and bloated; thats just how it turns out from time to time. No, I have reasonable expectations just like the next guy.As I check out the reactions to The Dark Knight, I notice a common thread - everyone likes the movie. Particularly, everyone seems enamored of Heath Ledgers unhinged, magnificent, and terrifying performance as The Joker. Straight out, I want to make clear that I completely agree. Ledger isnt just some ham acting out in a clown costume; we had Jack Nicholson do that already, nearly twenty years ago. Ledger commands the screen not with an over-the-top performance but a scene-stealing, subtle one. His makeup masks not only a despicable demon who hurts for the sake of causing pain but also a troubled, carefully shaded character worthy of Shakespeares finest plays.Lets first get to what I didnt like. Many of the main roles are miscast, sometimes badly so. Christian Bale returns as the Caped Crusader, but if anything his performance is more wooden than in the movies predecessor, Batman Begins. See, Ive always thought the complex Batman character should be someone whos consumed by inner demons, one who even when unmasked reveals only some layers while hinting at much greater depths. And I never get that impression with Bale as Batman: He is what you see, and little more. Yes, we know hes got this secret identity thing going, and he doesnt tell people everything, and thats nice. Endearing, even. But Bales inadequacies as an actor show up in spades here, because I never get the feeling that theres more than meets the eye. Bales Batman doesnt feel like hes consumed by demons in the least; he seems like a pretty boy with a lot of money who likes to torture (yes, torture) and kill bad guys without any of the blame or acclaim.Moving along, we have a new Rachel Dawes, aka The Love Interest, played this time by Maggie Gyllenhaal, whos a monumental improvement over the wretched performance that Katie Holmes gave in Batman Begins. Even so, as has been noted elsewhere, Gyllenhaal is too intelligent, her eyes too ironically knowing, to play the role. She seems out of place, because shes smarter than Rachel Dawes - an assistant DA - is. (Of course, we dont see much of Rachel doing DA stuff; we see her running from place to place in a panic, or professing her love for Harvey Dent through nonverbal ways, or smiling coquettishly.) So: Like the Maggie Gyllenhaal, a LOT, but she was far better than her character was written. Someday theyll get it right.And then theres the third wheel to the love triangle: Harvey Dent, played by Aaron Eckhart. Now, you have to set aside Tommy Lee Joness performance as Dent in one of the earlier Batman movies, because this is a new Bativerse, and its like those other movies never happened. Dent eventually becomes the physically and mentally scarred Two-Face, but Eckhart cant quite handle the heavy lifting that the complicated character demands. When you see Eckhart, you think of likable cad, the slightly slimy guy whos better than the real hero at basically everything. But in a charming way. Here, Dents a noble crusader, the district attorney whos going to clean up Gotham, but Eckhart is just another toothy, slick, Ken doll whos there just to look good. The way Eckhart plays Dent, youd think he was just an affable fellow who wants to do the right thing; as with Bruce Wayne, there doesnt seem to be any undercurrent of ulterior motives, nothing to see here, please disperse. Eckhart, despite having studied split personalities in preparing for the role, is clearly in way over his head here.The movie itself is overlong, even bloated. It seems the in thing nowadays to have a movie end several times - you know, to keep the Great Unwashed on their toes. Oh my goodness! Its not over yet! What will happen next? But surely theres a way to do this without producing a film thats two and a half hours long. If youre going to make a movie that long, be my guest, but the movie should be more than our heroes running from action scene to action scene, particularly when those action scenes are in dark, dank Gotham City.But here are some positives, to make sure all bases are covered. Morgan Freeman and Michael Caine exude effortless efficiency as Lucien and Alfred, respectively, doing far more for the movie than it for them. Both act as Bruces conscience, and both roles were written as to be completely believable. Professionalism is always a plus when casting superhero movies. And some of those vaunted action scenes are a lot of fun to watch, although many of them seem to involve Batman jumping off a building, Batman climbing down the side of a building, or Batman throwing someone else off a building. In the dark. Because its supposed to be gloomy ol Gotham.So for me, The Dark Knight was a disappointment. Its not a bad little film, but it felt too loose, as if writers Christopher and Jonathan Nolan had decided on an ending and then threw everything they could think of into the plot to reach that goal. This happens to a lot of middling action films - the hero races to point A, escapes certain death, races to point B, escapes certain death, repeat ad infinitum. Same sort of thing here, only we dont even get clever plotting that we might expect from whats purportedly a higher grade of superhero movie. Theres much chaos in The Dark Knight, but ultimately the maelstrom of disorder consumes, rather than engages, the viewer. Dark Night is elegy to the great potential - realized and unrealized - thats forever lost with the death of Heath Ledger. 
The Dark Nothing	1	eel, utah	This was one of the worst movies ever made. Never before have I witnessed a more confusing and convoluted mess. There were about ten subplots, but there was no main plot. The Joker existed to run amok and to represent the honest villain, that is, he didnt mess around and play games like most villains, and he didnt do it for money, he just killed and wreaked havoc for the heck of it... okay, thats fine. But in having the Joker purposely ruin all the other subplots involving other bad guys, it basically made all the energy in having to keep up with the subplots involving these other people come to nothing. It was very tiresome realizing that everything you witnessed, after two hours of non-story action and hammy performances, really didnt mean a thing, kind of like when a movie shows that its all a dream. It might as well have been a dream. Because in this complete mess of a film, nothing mattered. The Joker had no purpose - which was intentional. But since the rest of the movie had too much purpose, or rather, tried too hard to have all the purpose in the world - it all came together like a big explosion... then, nothing. Just ruins. And two and a half hours of my life wasted. As for Heath Ledger, he wasnt terrific. He wasnt amazing. He was horrible. Weak. Sounded like a nerd. And he claims to have studied from A Clockwork Orange (please!), but he seemed more like he was doing a Johnny Depp impression, being silly and androgynous. Its just such a mess of a film. Horrible, simply horrible. And the reason I havent mentioned Batman himself, is that he was so nothing, that there isnt anything to say about him. The main character seems more like a Vin Diseal character, and not a comic book hero. I understand trying to make the franchise more serious after being ruined by Joel Schumaker, but this film doesnt resemble a comic book in any way at all. It could have been a cop film, only the main cop had pointy ears, and the main villain had really bad makeup. 
warning contains spoilers, OVERHYPE, NON-EVENT	1	london england	How can a film like this be ever compared to a film like the godfather is laughable, i am a big comic book and superhero fan i particularly like this genre but i did not like the way this was handled whatsoever..the following points highlight my case why batman is nothing but a okay film.. 1- CONCEPTION AND CREATION everyone knows that one of the most exciting things about villains is there creation, and how they became they way they are, i believe the original batman films which Tim Burton directed handled this brilliantly, but look at Spiderman 2 which has a great villain. There was no flashback even to the creation of the joker character we must believe he has been there all along, as well as Two Face whos original coming of being i liked better in batman forever, not to say i like tommy lee Jones character portrayal any better than this 1.2-VIOLENCE this film had left a bitter taste after viewing i am a fan of violent films but it can be seen the way this was edited to ensure the upper catorgory of a pg-13 12a(uk) over here left the film looking a feeling like something was missing. Instead of showing the conseqeunce of for example a bullet in the head the camera would cut away leaving it for the audience imagination, another example of not showing violence and actually changing the tone of the film was robocop the R rated version when compared against the X rated version which seems lighter in tone.3-BATMAN now Batman played by Bale one of my favourite actors opted for a stupid gruff sounding voice which didnt work, also the suit castes were terrible and i mean truly bad, batmans suit made him look like a more well equipped navy seal or something, not the true mysticism that is batman which is lost in this film. There is no reference to bats whatsoever throughout the duration. Another letdown was the fight sequences which even though Bale did a lot himself did not look smooth, or good on the big screen.4-PLOT/PACINGthe plot has to many twists and turns and leaves some of the less cerebral most likely lost(not myself of course). The pacing is bad as there is one key action sequence in the middle of the film which did blow me away but the film never lived up to that particular sequence which is a shame, less morality and preachyness more ACTION! and on that note a spoiler which i do warn before hand, the ending i must say i disliked a lot, for lack of realism, depth and completion as it is left very much open of what happens to the joker character, my 2 cents please reply if you have maybe a differing opinion to mine, Spiderman 2 is one of the greatest comic book translations to films, as in the earlier batmans, (including returns) but this should never be uttered in the same sentence as a film like the Godfather, which i believe to be one of the greatest of all time, the greatest which i do believe is Once upon A time in America. 
Bold without ever being especially great, and which progressively gets less-interesting; the film is a wild concoction of ideas that just about treads water.	6	Hampshire, England	Some of the very first words Christian Bale utters as the eponymous role of soon-to-be-Batman Bruce Wayne, in the preceding Batman film to this entitled Batman Begins, are to a thug in a remote prison located in the Far East: youre not The Devil, youre practise he hisses. The feelings that 2008s The Dark Knight is where the practise ends and the fight with The Devil begins. This is my second crack at writing something up about the film, and while what I said initially was a little unfocused and targeted the wrong areas; I stand by the initial grade I gave it and similarly retained that similar sense of feeling underwhelmed when it finished. Even if it is deemed that The Dark Knight is one of the better comic book adaptations ever made, this is not saying a terrible lot given the bulk of entries in said film canon.That old problem of dealing with the war genre and doing ones very best to document war as a horrid, gut-wrenching thing whilst maintaining sequences of war that cannot help but carry a sense of spectacle anyway, rears its head here. The Dark Knight documents a war on terrorism and sees Christohper Nolan attempt to echo a greater sense of things in the real world as he unleashes a character known as The Joker (Ledger) amongst the inhabitants of Gotham City, The results of his terrorist acts in bringing down entire buildings allow Nolan to shoot the wreckage of said act with firefighters in the foreground and smoking rubble in the back, clearly calling on immediate post imagery of the 9/11 New York attacks. Incidentally, and as one source which escapes me suggested, Jokers videos of captives held and forced to talk into video cameras evoke the actions of overseas terrorist cells, and their own methods of getting the message across to The West; while most of his scenes in which he is seen pottering around an area trying to intimidate carry an odd, distorted and erratic hand held aesthetic suggesting danger, distortion and chaos. Later on, semiology linked to fire fighting will be used again in the briefest of fashions, when a certain character, whos under threat from The Joker, is being transported in a police van: a burning fire truck is used as a blockade, and Nolan cleverly instills a further sense of victimised anguish into the audience.In addition to biting all of this off, Nolan does his best to render the film a gangster film-come-neo noir whilst operating under this banner of a low MPAA/BBFC rating as the film additionally attempts to draw on parallels between The Joker, Batman and a third piece to the triangle in district attorney Harvey Dent (Eckhart). Indeed the film opens with an audacious robbery of mob money, as perpetrated by The Joker; his menace established by the fact his cohorts contribute varying perspectives of the man whilst we perceive him to still be off screen. The robbery itself carries a clever twist in that each member kills the other when his job is done, a small but highly affecting twinge to proceedings as dreamt up by The Joker thus cementing his personality and mindset in being able to cook up something such as this. As a fighter of crime, Dent lacks the physical strength Batman does but talks a good talk and is able to place a number of criminals in jail after some hard work as he adopts his own stance on the front line of crime. Shortly afterwards, it is Gary Oldmans police lieutenant Jim Gordon whom refers to him as Gothams white knight, suggesting the man shares a similar overview to Batmans dark but is just different in technique and characteristics.Jokers parallel with Batman sees the film establish such a relationship by way of two accompanying scenes, one seeing The Joker and a handful of representatives from Gothams gangs occupy a kitchen and talk of certain issues. Annoyingly, the representatives are your more generic bling-wielding African-Americans; well dressed Italian American mobsters and gruff, greasy haired eastern European criminals. Cut to Gordon, Batman and Dent beside the bat signal doing the exact same thing but whose discussions and ideologies obviously differ; a later pairing of sequences seeing The Joker deal with a black criminal, whom he feels ought to be working with him, in a blunt fashion just as Batman does the same to a Chinese businessman named Lau whom he feels similarly towards in this sense, thus suggesting a more intrinsic link between the two. As is the rule of thumb in films such as Heat or American Gangster, Joker and Batman share a sequence in which they sit opposite one another at a table; on this occasion, and as other sources have stated, right before contemporary issues on the treatment of terrorists once in custody have arisen.Where the film falls apart is its want to cater to an audience with superhero sub-genre frills, an interesting parallel drawn up between Dent as a frothing at the mouth monster named Two-Face seeking revenge and Batman, as two people differently channelling anger born out of injustices towards people they love plays out, but getting bogged down with out of sorts fight scenes and ridiculous sequences in sonar vision which does nothing but juvenalise adult content. Most of the second unit stuff is nowhere near as interesting as the talk and studious observations on identity and personality; a chase through a tunnel which spills onto the streets involving a police van; a large truck and a bat-bike rather underwhelming. The film relies on rife corruption all too often to further its narrative so as to send it down another avenue of twists and turns, ultimately a story which is not as interesting as all the aforementioned character studies and power play going on as binary opposites supposedly attract and everybodys linked to each other. Ultimately only fleetingly interesting, and all too often feels bogged down. 
The film that seems to have fooled everyone!	6	United Kingdom	OK, lets get it out of the way, Im a massive Batman fan. I loved the TV show when I was a kid, really enjoyed the early Tim Burton films and have even worn the costume on a few occasions. Ive even taken the time to read Batman comics and graphic novels. I thought Christian Bale was an excellent choice of the lead role for the new films and thought the first one was a great start and I was really looking forward to this one. So how come Ive just walked out of the cinema feeling very disappointed? Why? Because this film just wasnt that good. Its far too long, has very little fun in it and takes itself so seriously its painful. The makers have thrown the kitchen sink at it with very little thought. The whole thing was one great, big, dreadful, noisy, mess. The only good thing in it is Heath Ledgers performance. I had my doubts when I first heard whod theyd cast but I gotta hand it to Heath, he pulled it off. No thanks to the film however, which is so over cooked its burnt. Sure theres loads of action, cool bat gadgets and lots of running about and shouting but absolutely no soul. It was great looking but has no personality. I felt neither happy, scared or even mildly concerned let alone entertained. I really didnt give a damn. So next time people, slim it down, less is more. Its not Apocalypse Now, put some fun into it.....Why so serious? 
Too many  fans seem to be blown away	6	United States	Many commenters said they were blown away, so it probably has succeeded in blowing away the box office. I waited until the second week, and had high expectations from the 9 and 10 ratings it was receiving. But, fellow movie/film viewers (and especially great film lovers) ... really!? Theres no doubt about the action and action and action in this one, and thus, the special effects. Thats the main reason I enjoy such fantasy flicks -- the comic book genre. So, this one does more of it and perhaps better than the last Batman and the last Spiderman and the last super heroes (but I would not rank it up with Iron Man). So, special effects and makeup may earn it awards.Maybe Im beginning to burn out on all the action and special effects of movies, though. Or perhaps I need more from a movie. With 45 minutes to go, I was ready for it to end. It was way too long. Some reviewers thought the acting was superb. What acting -- do they mean the one- or two-minute interludes between the fast and furious segments of action and destruction? Im not down on any of the actors for their roles or parts -- but where were there any parts of substance in acting? True, Heath Ledger does a very good Joker. But, then, who hasnt (Nicholson, et al) who have ever played those roles in Batman, Superman, etc? As for plot -- well, anyone who knows the genre and a story that combines Batman with the Joker, knows to expect the unexpected with the Joker. So, the plot goes from one unexpected to another -- as though the variety and mixture and change in unexpecteds is trying to outdo the action mayhem.When I saw that this stands as #1 in the top 250 right now, I clicked on the list. But how this movie for acting and plot (and yes, even action in many cases) could rank up there with the likes of the Lord of the Rings, the Star Wars films, and many great classics with real suspense (I have to mention Casablanca, Vertigo, North by Northwest), is beyond me. Im not that far off with the overall trends in the IMDb reviews, but cant agree with so many who rate this film at the top.Its good and entertaining -- but too long. Its not great, by any means. I love the youth of today (I have a few grandchildren), and I dont mean to disparage them by this observation -- but I think this high acclaim by many for this film may reflect a very large, very young audience, most members of whom dont have a great deal of quality and varied films in their viewing history. To all of those young people, I urge a look at the top 250 list or other major review ratings -- and then that you rent, borrow or otherwise watch some of the other great films. I promise you wont be disappointed or bored --and you may get an understanding (maybe appreciation for) of some past customs, life styles, dress, behaviors, etc. To be sure, you will have great entertainment. 
This is seriously the best movie ever made.&#xFEFF;	10	Turkey	This is one of the best Ive watched the movie trilogy. I dont see TDK just as a superhero comic book movie because screenplay was written in a perfect way. Created by Nolan Batsuit-mobile perfect design. The most beautiful thing in the film to return to The Jokers and Ledger as the Joker was created to be such an amazing acting. When good and evil sits down to have a talk like an interrogation scene, everyone in the audience shuts up and listens to what they have to say. Thats I think this movie is great. I just did not like the actor who portray the character of Rachel Dawes. Other than that Nolan and his team did a great job. They can make 100 movies but we will feel its something missing perfect acting, one of the best actors of all time nobody can be better than Ledger as the Joker. 
This generation is too easily impressed.	1	None	This cold, jumbled, autistic, overproduced mess is seriously considered some kind of modern classic? What is there to say? Its just another big, dumb formulaic CGI action movie directed by another slick, boring Hollywood director. It takes a generation deficient enough in the cranial area to consider Pulp Fiction and The Matrix cornerstones of film to think that anything of artistic value can be gleaned from Nolan.Heath Ledger sticks out like a sore thumb because theres actually a sense of improvisation and life to his performance. I dont care what a clich it is, if anything salvages this film, its him. But he doesnt. We get Batman growling like a pubescent Solid Snake, poor pacing that gets you ready for the film to end like three times, tons of video game interludes--Im sorry, I mean tons of CGI--and a big, dumb car chase filled with hilarious one-liners like: not good. Ha ha ha ha! Because, because, thats understating a precarious predicament! Get it? Thats why its funny.Just more Hollywood trash. 
Not Very Good	4	United States	I waited until the DVD came out and the initial media coverage had played out. This movie made money only due to the unfortunate passing of Heath Ledger. Throughout the movie I transitioned from when is this movie going to get good to when is this movie going to end.Christian Bale is a fine actor and we were able to see his talents in the first installment. He had very few scenes where the audience could see these talents in this movie. He was regulated to the Batman Costume and his Clint Eastwood voice impersonation. This was unfortunate. Heath Ledgers performance was good, but not award worthy. He kept sticking out his tongue while speaking to make his character look crazy. Gary Oldman has played much better bad guys in his day and Heath Ledgers performance does not match any of those or Jacks for that matter. Maggie Gyllenhaal was fine but her role was so limited that they could have pulled all her scenes from the movie and the plot would not have skipped a beat. She is a fine actress but we did not get to see much of those talents in this movie.Aaron Eckharts did an excellent job however his characters transformation into Two Face was rushed. It was kind of like they ran out of time and had to rush him into the bad guy role because they spent to much time elsewhere. I will probably check out the third installment when the time comes, but I hope they get back to the format of the first movie. They let the the actors do the work in that version vice putting all the emphasis the superhero & bad guy characters. If they are not going to let Christian Bale act then they can put anybody into the batman suite and it will not matter. This installment is also getting to the borderline where far fetched gadgets are concerned.Its unfortunate this movie made so much money as it will give the production team a false sense of accomplishment. If they repeat this performance they will bomb next time around unless they catch another break with another unfortunate off set tragedy. 
Very Good, But Yikes, Lets Keep Things in Perspective	8	United States	Whatever else it may be, The Dark Knight, Christopher Nolans follow up to his Batman Begins, the film that resurrected the Batman franchise, is the most ambitious superhero film ever made. Its full of brooding ruminations about the inherent nature of humanity, obviously fueled by the troubled state of a post-9/11 world, and it packs an awful lot of plot into its two-and-a-half-hour running time. However, be cautioned, and dont let its #1 rating at IMDb set up expectations that the film cant possibly meet. I doubt any experienced film goer is truly going to think that this is the best film ever made.The praise heaped on Heath Ledger for his performance as the Joker is well deserved. Indeed, the Joker becomes the focus of this movie, which may not be such a desirable thing, given that this is...you know....a Batman movie. The caped crusader fades into the background in this installment, to the point where you might leave the movie and forget that he was in it. Ditto Maggie Gyllenhaal, who plays the love interest, and who, true to the superhero movie formula, gets practically nothing to do. But Ledger you WILL remember. He creates a fascinating character in the Joker, and its through him that the movie poses all of its major moral questions. Is it human nature, as the Joker suggests, to devolve into chaos when the illusion of order is taken away; or do humans have an inherent kindness that will cause them to look out for one another even when circumstances seem to call for self preservation? One of the most fascinating things about Ledgers creation is that the Joker has no more motive as a criminal than to pose questions like this. Hes not out for money or even power -- he just wants to create anarchy and see what happens.I was not prepared for the other villain the screenplay throws into the mix: Two Face, played well by Aaron Eckhart. The film is too long, and its this storyline that makes it so. Chrisotpher Nolan and his brother, Jonathan, the co-writers of the film, would have done well to leave this plot line out. By the end of the film, there are too many characters doing too many things independently of one another, so that the film loses focus slightly.The movie looks fantastic though, and the production team does wonders with Chicago (where I live by the way). In fact the look of the film is one of its major selling points, and I was pleased to finally see a superhero film that looks cinematic rather than cartoonish.So...an excellent addition to the superhero genre and a completely entertaining experience....but its still, after all, a Batman movie, and its not the best film since Citizen Kane. Grade: A 
Did you people see the same film I saw?	6	United Kingdom	Do you REALLY think this was a better film than the Godfather? The Good, the Bad and the Ugly? The Seven Samurai, Pulp Fiction? OK, the Joker was a stand out performance, and the rest were good, but was this really the best film of all time? Cant see how that happened, and in 30 years this will sink to the middle of the pile where it should be.You want an examination of good and evil and the duality of man? Watch the King of New York. Its a better film than this. Im not saying its not worth seeing, but please, this is NOT the best film of all time.....This may be the best Batman film weve seen, but frankly I enjoyed Iron Man more. The action was good, the story reasonable, and there were some good supporting acts, but the whole experience doesnt move you like the Shawshank redemption, it wasnt a seismic shift in film-making like Pulp Fiction or the Godfather. The direction - better than Sergio Leone? The film hasnt been hyped that much, so where is this coming from? 
This movie was a joke...	1	Calgary, Canada	Cmon folks, you call this movie a masterpiece? The greatest movie of all-time? Sheesh, I thought people had higher standards than this.The only reason why people went to see this movie is because it was Heath Ledgers last performance. And boy, does he deliver! But is it really worthy of an Oscar? Well, that depends on how you interpret The Joker.To be fair, there is no right way to interpret The Joker. His past is just as mysterious as his motivation. But how can you create a character with absolutely no history and expect him to be believable? In the comics, his name was Jack Napier, a thug/ comedian who fell into a bath of chemicals that bleached his skin as white as snow. He had only one motivation for all the mayham he caused -- to amuse himself. This back story, that Ive just given you, makes the villain far more credible than he was in the film. Even Charles Manson, one of the greatest killers of all- time, had a motivation for killing that made sense to him, but in this film we are never given any insight as to what this might be.Okay, so I have no problem with Heath Ledger winning an Oscar here. Then why did this movie suck? Because it was created for shock value instead of for entertainment. This movie has no plot. The Joker wrecks havoc on Gotham, is pretty much the only storyline you get. There are cars blowing up, people blowing up, people screaming blue murder and other bits of mayhem that make as much a sense as people screaming for mercy in a Godzilla film. Did Batman really have to fly all the way to Hong Kong to capture a corrupt banker or was that a ploy from the Chinese government to showcase the area for the 2008 Olympics? Why cant Christian Bale fight after all this time? Do you think those people on the boat would have talked things out in a civilized manner with the bombs about to explode? Me thinks pandemonium would have ensued, and that in the real world they would have dead in 10 seconds flat. Can you really set 30 million cell phones off to find one person? I think the writers wrote themselves into a corner on that one.Another thing that bugs me about this film is Two-face. The movie doesnt give lip-service to his love for duality at all. He just wakes up and goes Gee, I have a burnt face. May as well use it for scaring kids, and runs off plugging people, serving up his own brand of justice. To say that he was a hero was laughable, as people serve up their own brand of justice all the time. All you need to do is walk down the wrong alley at the wrong time to see what I mean.Overall, this film was terrible. Christian Nolans vision of creating a modern Batman kills the whimsical charm and poetic lyricism established in the earlier movies directed by Tim Burton. Besides, Danny Elfmans theme will always be the defining music of the Dark Knight. By the way, what ever happened to the Bat Cave? They should never have taken that out. 
great but doesnt deserve to be compared with masterpieces	7	United States	Christopeher Nolan is a talented director. With batman begins,he created such a fantastic atmosphere that he brought batman character back in game. With the dark knight, he made not only a great second sequel, but also one of the best movies of the past 10 years. He mixed action, heroism, feeling, literature, colors so well that you feel kind of high when the movie ends. There is no doubt about it. But i see some people who dont mind to compare this movie with some old masterpieces and say the dark knight is the best movie so far.Haha, this is completely unacceptable.Let me clear this: If a movie can bring freshness to creativity, If a movie happens to change your insights, If a movie starts a new genre, gives away new techniques and styles, If a movie makes you understand your heart better; then I call that movie a masterpiece. As far as I see, The Dark Knight is far from it. But I still feel like I have to congratulate Christopher Nolan for making such a good film. Thanks... 
Undescribable Perfection	10	Israel	Lets open this review with the fact that Batman is THE BEST superhero ever, with no other even coming close to his levels. So when a sequel is made for an unforgettable movie like Batman Begins expectations are EXTREMELY high. I think that if you could describe this movie in a few words it would be 152 minutes of pure awesomeness. Christopher Nolan probably created the best ever comic book adaptation of a movie. The movie itself has been adapted in a much more realistic fashion than the comic book series. First of all this movie is PERFECT for people who like punches, drama, shooting and explosions. The movie has a complicated plot that keeps your eyes glued to the screen. Its anything BUT corny, since a few important characters die, and the ending isnt happy, but its flawless. Christian Bale has proved himself one again as an amazing actor. Michael Cane (portrays Alfred Pennyworth) makes you fall in love with Batmans loyal butler. Now anyone that has seen the movie and is reading this review is probably wondering why I havent mentioned the main reason why this movie is flawless. And yes, there is ONE main reason: Heath Ledger. Heath Ledger portrayed Batmans arch nemesis in this movie: the Joker. Now anyone who has a clue in comic books knows that the Joker is INCREDIBLE. Heath Ledgers acting in this movie has turned the Joker into a LEGEND. I have never seen such perfect and realistic acting than the portrayal of the Joker in this movie. The Joker is portrayed in a much more mature fashion than the comic books, and thats why it was so good. Its simply impossible to describe him: hes bold, insane, smart, twisted and hes so awesome in this film that at some points you love him even more than Batman. If I havent mentioned it by now, this is without a doubt the best movie I have seen.Those who come with high expectations after seeing Batman Begins will not be disappointed. I advise that no one under the age of 11 watches this movie as Two-Faces appearance is rather frightening and the film contains intense action. 
Christopher Nolan masterpiece	10	None	This is one of the movies of all time. Theres action beyond belief and humor that breaks down the tension that really works. There also enough emotion to round out the experience. The joker is one of the best characters of all time. Hes truly amazing. R.I.P Mr. Heath ledger. Christian bale is of course one of the best actors ever. Its truly a gift to watch them on screen. See this movie it will make you a better person.The ending is perfect and amazing. Every time I watch it pick up something new. There was a lot of effort put into this. Better than batman begins but not as good as inception. Its actually surprisingly under rated. 
